geo_id,lv_net_total_costs_present,mv_net_total_costs_present,hv_net_total_costs_present,lv_mv_trafo_total_costs_present,mv_hv_trafo_total_costs_present,households_final_demand_electricity_demand,input_buildings_electricity_demand,buildings_final_demand_network_gas_demand,agriculture_final_demand_electricity_demand,agriculture_final_demand_network_gas_demand,input_energy_chp_local_engine_network_gas_production,agriculture_final_demand_steam_hot_water_demand,input_industry_ict_electricity_demand,input_industry_chemical_other_electricity_demand,input_industry_food_electricity_demand,input_industry_metal_other_electricity_demand,input_industry_paper_electricity_demand,input_industry_other_electricity_demand,input_industry_chemical_other_network_gas_demand,input_industry_food_network_gas_demand,input_industry_metal_other_network_gas_demand,input_industry_paper_network_gas_demand,input_industry_other_network_gas_demand,energy_power_sector_own_use_electricity_demand,energy_power_hv_network_loss_demand,energy_distribution_greengas_demand
GM0230,695827.7935,597977.01,351393.0357,247888.6514,208748.338,98.60998072,103.5367099,187.65285,12.6873868,9.25746675,0.170186798,0.186018128,4.4316,1.2511044,46.751796,0,1.1194092,27.0268904,1.28628765,48.0665385,0,1.15088895,24.1901849,0,15.78473674,2.902482458
GM0232,1347439.105,1157955.481,680456.7481,480025.1812,404231.7315,157.8718288,161.2165365,262.91655,35.60414422,29.3798088,0.921744216,1.007487864,6.7932,27.6841404,97.4633436,0,0,81.333516,35.7107313,125.7213417,0,0,97.212977,0.2448,30.56643002,5.386219216
GM0233,1219444.026,1047959.71,615819.2332,434426.9343,365833.2078,112.1980423,177.4396493,344.2254,19.24842465,34.46333685,0.164824655,0.180157181,5.9796,13.596912,113.0486112,0,14.56812,60.3451568,42.657237,354.6644562,0,45.7041825,173.9020743,0.234,27.66288312,6.219605268
GM0243,1577830.248,1355947.869,796804.275,562102.0257,473349.0742,185.9686492,267.2161192,466.23615,8.4564,25.35165,0,0,10.8504,0.3438036,15.3238176,0,0,34.0393788,2.7105183,120.8116728,0,0,119.9950089,3.2688,35.79281442,6.170341068
GM0244,437510.4521,375985.5448,220942.7783,155863.0986,131253.1356,52.85283141,52.09578723,88.74027,2.2896,1.48755,0,0,1.4436,0.612784,72.078718,0,0,6.120498,0.75736384,89.08492168,0,0,7.92989448,0,9.924851197,1.830986105
GM0246,607394.8298,521979.9318,306734.3891,216384.4081,182218.4489,84.4668296,71.34757024,124.85925,8.15796498,33.079314,0.20196498,0.22075242,2.5272,13.5711612,54.1959444,0,11.4423516,14.8153428,15.7476474,62.8876638,0,13.2774282,15.6790106,0.0792,13.7786498,2.754689858
GM0252,416565.8028,357986.2368,210365.7304,148401.5673,124969.7408,78.81521289,68.20406559,77.2893,11.23111615,5.422495,1.25551615,1.37230835,2.6964,0.516672,4.954752,0,0,11.514176,0.2592135,2.485791,0,0,6.6233955,1.7604,9.449725342,1.822775405
GM1705,1270642.058,1091958.018,641674.2392,452666.2331,381192.6173,211.9517941,134.7444859,332.6747,252.4246157,16.372545,194.1082157,212.1647939,7.02,0.1730178,1.441815,0,0.6343986,104.7529686,2.00093295,16.67444125,0,7.33675415,652.3911717,0,28.82430188,9.746100928
GM0262,1573175.881,1351948.023,794453.8199,560443.9076,471952.7643,163.9235222,155.7119228,240.76155,55.01434817,57.8769624,0.099948168,0.109245672,6.5772,1.142856,270.571158,0,0,20.987586,2.8600206,677.1098771,0,0,45.15915235,0.9792,35.6872309,7.615424272
GM0263,1410273.053,1211953.405,712187.8918,502409.7752,423081.9159,118.7830353,143.5658235,145.86705,258.3988587,214.4258066,91.10325868,99.57798042,3.9204,5.0869728,51.1119648,0,0,115.4778624,15.393294,154.665954,0,0,217.779852,0.2268,31.99180758,6.116971518
GM1955,1282277.974,1101957.634,647550.3769,456811.5283,384683.3922,172.8581101,167.2249225,199.0785,51.02293206,14.3024301,0.262932057,0.287390853,4.158,0.5558976,31.964112,0,1.1117952,116.4541952,1.6313676,93.803637,0,3.2627352,317.3098602,0,29.08826069,5.669488366
GM1740,1170573.178,1005961.325,591139.4548,417016.6946,351171.9533,99.47383289,212.3331396,132.1383,40.23360903,38.209779,2.78640903,3.04560987,2.9952,0.2461176,21.2891724,0,0,123.06671,0.8099868,70.0638582,0,0,343.298055,4.7412,26.55425613,4.228510512
GM0267,2022322.249,1737933.183,1021272.736,720452.3014,606696.6748,181.7334615,317.9759813,286.40085,21.5676,15.91995,0,0,8.0208,1.779192,236.929068,0,7.709832,81.243108,2.8101402,374.2170033,0,12.1772742,99.8197323,0.2052,45.8760409,6.293501568
GM0268,6837264.406,5875774.098,3452818.525,2435775.445,2051179.322,671.1039396,1285.867687,1725.33645,22.96307129,15.5621784,10.51067129,11.48840815,44.9712,30.0634632,489.8144736,0,1.4665104,257.1843528,24.27254325,395.464851,0,1.1840265,190.0185293,5.994,155.1021958,21.43403241
GM0302,1175227.544,1009961.171,593489.9099,418674.8126,352568.2633,115.955924,188.9928915,227.15205,11.14268069,13.54889025,0.339080693,0.370623083,6.8184,0.6771744,163.0297368,0,0,11.7516888,1.8431694,443.7430331,0,0,21.92429755,0,26.65983965,5.066001915
GM0269,674883.1442,579977.702,340815.9878,240427.1201,202464.9433,101.2376255,83.30328866,145.30515,15.57959297,18.0629082,0.031192974,0.034094646,3.168,0.4630728,74.1688268,0,0,8.8577004,0.7328241,117.3739934,0,0,14.45258255,0,15.30961089,3.087223209
GM1586,1535940.949,1319949.253,775650.1792,547178.9631,460782.2847,137.9880616,213.2720247,228.5763,70.65873213,56.83064505,0.073532129,0.080372327,6.426,0.8997048,88.470972,0,0.4498524,140.3286708,0.9943164,97.774446,0,0.4971582,98.1561294,0,34.84256271,4.483042213
GM1509,1598774.897,1373947.177,807381.3229,569563.557,479632.469,186.1768285,174.4192309,235.76085,42.94350776,33.4132215,0.521107755,0.569582895,6.3504,6.576552,40.19004,0.730728,10.717344,214.500936,4.19156775,25.61513625,0.46572975,6.830703,132.5109133,0.5616,36.26794028,5.201478465
GM1734,1777968.008,1527941.256,897873.8438,633401.1027,533390.4022,215.5924469,284.055381,277.22235,76.57685772,57.87680415,36.26045772,39.63352355,8.0028,1.3601376,66.6467424,0,1.1901204,136.0037996,2.4985776,122.4303024,0,2.1862554,194.4590646,0,40.33290593,6.75330077
GM0273,984398.5173,845967.4757,497121.2512,350691.9718,295319.5552,110.8120947,127.1211118,162.64935,31.2624,36.74565,0,0,3.7944,1.4385096,120.8348064,0,0,22.392684,1.05245745,88.4064258,0,0,18.14611675,0,22.33091519,3.218594409
GM0274,4209874.51,3617860.907,2125986.628,1499767.794,1262962.353,144.3150708,146.0092292,361.680375,3.5784,4.1145,0,0,5.166,1.49784582,1.49784582,0,1493.352283,10.26024582,1.431326138,1.431326138,0,1427.032159,7.310313638,0.0936,95.50029689,10.49327463
GM0339,190829.027,163993.6951,96368.65863,67982.84087,57248.70809,24.00157445,26.53426783,29.84595,11.718,7.1529,0,0,0.6192,0.1749132,10.0495584,0,0,8.7583284,0.14657115,8.4211788,0,0,7.82695005,0,4.328924458,0.615802502
GM0275,1112393.596,955963.2468,561758.7662,396290.2187,333718.0789,197.5632444,186.5967832,301.8777,5.265486455,4.19327685,0.769086455,0.840629381,7.4052,2.6903772,14.631876,0,1.1327904,47.0101564,6.02733105,32.7802215,0,2.5378236,69.74612385,0.1548,25.23446209,5.780332817
GM0340,516634.6828,443982.9305,260900.5148,184051.1058,154990.4048,90.4806009,74.6310014,114.92115,10.76335326,6.86118195,0.002953262,0.003227984,3.4848,1.0600704,7.1000064,0,0,30.9017232,7.1967036,48.2011776,0,0,118.2973188,0.216,11.71977109,2.771111258
GM0277,39562.11535,33998.69288,19978.86825,14094.00359,11868.6346,9.121127777,5.357428571,11.7468,0,0,0,0,0.2772,0,0,0,0,2.1477,0,0,0,0,0.2532,0,0.897459949,0.250426351
GM0279,558523.9814,479981.5465,282054.6106,198974.1684,167557.1944,42.57815192,33.9873636,49.7538,8.874,1.5825,0,0,1.5984,2.4146496,58.4043372,0,0,92.3466132,1.4574192,35.2513269,0,0,57.2601039,0,12.6700228,1.358870854
GM0281,1966469.851,1689935.028,993067.2749,700554.8845,589940.9554,182.1091893,408.4127251,408.25335,9.036471399,1.8217107,0.659271399,0.720598971,8.8452,16.037406,7.4278512,0,0,197.7007428,66.797958,30.9380016,0,0,619.6557904,3.4272,44.60903862,7.681109872
GM0345,2303911.423,1979923.879,1163475.269,820768.4446,691173.427,281.4116688,377.395051,431.16795,5.1350913,3.62709,0.0734913,0.0803277,28.1268,3.1318092,46.4953212,0,15.1772292,208.8604404,3.3368595,49.5395295,0,16.1709345,220.9867265,4.194,52.26384407,7.208994621
GM0285,795896.6735,683973.7038,401927.8201,283538.19,238769.002,118.621493,139.4705396,204.459,49.02495716,67.2866973,9.799357161,10.71092527,6.4008,0.6402816,8.703828,0,0,24.2078904,0.4537344,6.167952,0,0,25.8434136,0.2376,18.0547825,3.57165451
GM0289,1252024.592,1075958.633,632272.4188,446033.7608,375607.3775,147.6786095,286.2627705,338.68665,28.87791123,30.2869611,8.901511227,9.729558783,6.2856,3.751704,41.7064428,0,0,29.7114532,0.116682,1.2971149,0,0,5.9114031,1.3572,28.40196779,4.175140962
GM1960,2497067.634,2145917.498,1261019.155,889580.3445,749120.2901,239.9108442,368.4988948,391.4472,563.2362181,310.6830782,392.3658181,428.864964,13.6296,126.3066336,25.1150256,0,0,110.2767408,477.8791,95.02229208,0,0,369.489683,0,56.64556029,14.68483699
GM0668,586450.1805,503980.6238,296157.3412,208922.8768,175935.0541,92.81090832,101.3217904,102.2928,32.71372691,22.6617165,2.095726905,2.290678245,3.8376,5.5217664,3.075984,0,0,14.3702496,5.9866608,3.3349605,0,0,14.8500787,0,13.30352394,2.352365557
GM0293,249008.6084,213991.7728,125749.3472,88709.31674,74702.58251,66.85420048,28.55943671,16.74285,0.2376,0.26375,0,0,1.998,0.1452384,1.9908288,0,0,5.9323328,0.24785115,3.3973743,0,0,4.34817455,0.8676,5.6487185,0.788227202
GM0296,1449835.168,1245952.098,732166.7601,516503.7788,434950.5505,194.9725658,192.8916506,212.3715,24.02062721,9.42932625,1.729427213,1.890304163,8.6184,3.1818744,94.9259196,0,0.1767708,94.2310352,10.2249756,305.0451054,0,0.5680542,284.1825648,0.9972,32.88926753,6.494663719
GM0294,1044905.282,897965.4766,527677.1674,372247.5067,313471.5846,134.437208,142.3839716,271.90515,38.18907239,27.4056084,0.083072388,0.090800052,6.8688,0.427356,7.763634,0,0,107.46701,1.0265994,18.6498891,0,0,161.8195615,0.3276,23.703501,4.474831513
GM0297,2850799.489,2449905.81,1439653.742,1015597.318,855239.8465,125.8187769,231.8500205,196.07175,2692.216306,354.9519015,2027.789506,2216.421088,8.4528,11.3211648,4.5992232,0,0,168.092812,48.3925968,19.65949245,0,0,444.1347108,0.8316,64.66990806,25.90475858
GM0299,1850110.688,1589938.873,934305.8977,659101.9328,555033.2065,206.3374691,145.4564094,238.1979,21.24332559,14.646987,1.05092559,1.14868611,8.7228,1.338012,19.066671,0,0,358.756317,6.144853,87.56415525,0,0,1474.867092,0.5688,41.96945054,10.91612568
GM0301,1901308.72,1633937.181,960160.9037,677341.2315,570392.616,193.5229393,216.8116236,388.50375,20.81041346,25.90315125,12.31081346,13.45600541,12.0096,12.1665318,70.73565,107.518188,13.8641874,146.0680428,5.43748975,31.6133125,48.052235,6.19620925,41.6422535,4.5864,43.1308693,5.952757517
