geo_id,present_number_of_apartments_2005_present,present_number_of_apartments_1985_2004,present_number_of_apartments_1965_1984,present_number_of_apartments_1945_1964,present_number_of_apartments_before_1945,present_number_of_terraced_houses_2005_present,present_number_of_terraced_houses_1985_2004,present_number_of_terraced_houses_1965_1984,present_number_of_terraced_houses_1945_1964,present_number_of_terraced_houses_before_1945,present_number_of_semi_detached_houses_2005_present,present_number_of_semi_detached_houses_1985_2004,present_number_of_semi_detached_houses_1965_1984,present_number_of_semi_detached_houses_1945_1964,present_number_of_semi_detached_houses_before_1945,present_number_of_detached_houses_2005_present,present_number_of_detached_houses_1985_2004,present_number_of_detached_houses_1965_1984,present_number_of_detached_houses_1945_1964,present_number_of_detached_houses_before_1945,typical_useful_demand_for_space_heating_apartments_2005_present,typical_useful_demand_for_space_heating_apartments_1985_2004,typical_useful_demand_for_space_heating_apartments_1965_1984,typical_useful_demand_for_space_heating_apartments_1945_1964,typical_useful_demand_for_space_heating_apartments_before_1945,typical_useful_demand_for_space_heating_terraced_houses_2005_present,typical_useful_demand_for_space_heating_terraced_houses_1985_2004,typical_useful_demand_for_space_heating_terraced_houses_1965_1984,typical_useful_demand_for_space_heating_terraced_houses_1945_1964,typical_useful_demand_for_space_heating_terraced_houses_before_1945,typical_useful_demand_for_space_heating_semi_detached_houses_2005_present,typical_useful_demand_for_space_heating_semi_detached_houses_1985_2004,typical_useful_demand_for_space_heating_semi_detached_houses_1965_1984,typical_useful_demand_for_space_heating_semi_detached_houses_1945_1964,typical_useful_demand_for_space_heating_semi_detached_houses_before_1945,typical_useful_demand_for_space_heating_detached_houses_2005_present,typical_useful_demand_for_space_heating_detached_houses_1985_2004,typical_useful_demand_for_space_heating_detached_houses_1965_1984,typical_useful_demand_for_space_heating_detached_houses_1945_1964,typical_useful_demand_for_space_heating_detached_houses_before_1945,present_share_of_apartments_2005_present_in_useful_demand_for_space_heating,present_share_of_apartments_1985_2004_in_useful_demand_for_space_heating,present_share_of_apartments_1965_1984_in_useful_demand_for_space_heating,present_share_of_apartments_1945_1964_in_useful_demand_for_space_heating,present_share_of_apartments_before_1945_in_useful_demand_for_space_heating,present_share_of_terraced_houses_2005_present_in_useful_demand_for_space_heating,present_share_of_terraced_houses_1985_2004_in_useful_demand_for_space_heating,present_share_of_terraced_houses_1965_1984_in_useful_demand_for_space_heating,present_share_of_terraced_houses_1945_1964_in_useful_demand_for_space_heating,present_share_of_terraced_houses_before_1945_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_2005_present_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_1985_2004_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_1965_1984_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_1945_1964_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_before_1945_in_useful_demand_for_space_heating,present_share_of_detached_houses_2005_present_in_useful_demand_for_space_heating,present_share_of_detached_houses_1985_2004_in_useful_demand_for_space_heating,present_share_of_detached_houses_1965_1984_in_useful_demand_for_space_heating,present_share_of_detached_houses_1945_1964_in_useful_demand_for_space_heating,present_share_of_detached_houses_before_1945_in_useful_demand_for_space_heating,typical_useful_demand_for_space_heating_buildings_present,present_number_of_buildings,interconnector_capacity
GM0416,720,751,140,22,127,394,1346,1586,246,70,402,829,986,305,515,195,1084,537,202,1195,117.0424771,141.5026122,197.421032,262.1653666,254.3822866,116.5154592,145.796794,188.874691,209.7057911,314.1011036,116.2060245,148.2294918,197.3388823,234.8009806,311.7741703,119.633622,149.3837117,204.6714093,281.8150698,295.5030531,0.05799619,0.06518706,0.01179676,0.00210394,0.01231783,0.03066133,0.12080063,0.13600366,0.02123337,0.00674351,0.03209937,0.07337984,0.0837643,0.02511064,0.04516546,0.01743496,0.09182161,0.04421668,0.01737693,0.10478593,204.1597664,0,60000
GM0417,274,237,254,29,151,56,45,252,478,257,97,109,326,666,1030,88,142,151,181,538,116.9971271,169.34832,130.3736288,218.6276603,253.7865533,108.4327858,170.2080535,184.5919319,187.0160527,266.5258186,123.4596013,162.7450279,217.4717139,242.9677383,284.1611662,114.4141853,162.259717,203.7685317,281.2376904,284.1082072,0.04175165,0.04371535,0.0436963,0.00538909,0.02716032,0.01123675,0.00910895,0.05031851,0.08554464,0.05057539,0.01980704,0.02083016,0.0675929,0.11971786,0.1962522,0.01546793,0.02887008,0.02859709,0.03475926,0.09960853,288.4593929,710,60000
GM0420,721,938,596,114,135,561,1050,3011,194,305,889,1221,2237,543,687,677,1562,1024,552,2057,112.6883446,136.398737,173.3731662,197.3029155,257.9593224,115.0411014,152.0100119,178.8828821,167.9209969,269.8583184,117.0963293,159.4769682,193.312694,223.6586456,292.7709305,116.269712,150.735531,221.7768322,285.9302241,300.4253835,0.04035367,0.04688331,0.03095609,0.00661135,0.00710778,0.03051064,0.05386412,0.15155608,0.00834698,0.01355011,0.04935877,0.06468776,0.11496858,0.02683071,0.03410632,0.03963792,0.08813707,0.05415053,0.02915738,0.10922483,235.6607333,2133,60000
GM0431,179,204,249,40,4,83,714,662,197,37,97,325,343,201,140,71,208,144,85,115,98.97393123,161.6315487,190.0729468,272.9903206,0,118,148.2255635,193.9352734,209.5239744,304.2976951,119.1698248,161.4019425,211.1640756,221.35131,318.9409691,121.3372506,147.4405158,229.821529,267.5802746,307.4546034,0.04356191,0.05183864,0.06216269,0.00668364,0.00086923,0.01850342,0.17364869,0.15857352,0.04996228,0.00989349,0.02239841,0.07878725,0.08449184,0.04674619,0.03444033,0.01690785,0.05353592,0.03527711,0.0209888,0.03072879,209.7897304,578,60000
GM0432,223,156,158,109,55,114,422,751,45,9,151,320,638,190,87,138,337,343,169,479,116.2552505,155.7779649,179.4031689,196.1552775,253.6158074,116.7931552,161.0820944,196.9631155,244.657904,225.9248531,117.3661668,167.7606308,205.3890075,255.2834201,287.3962025,117.3152557,146.8075985,223.7055273,278.4102936,304.6342973,0.04158225,0.02909939,0.02876638,0.02045602,0.01062825,0.02466583,0.0850391,0.15511198,0.01064926,0.00182679,0.03524155,0.06389606,0.13133801,0.03848281,0.01878576,0.0296136,0.06714992,0.07349378,0.03469215,0.09948111,276.8050079,499,60000
GM0437,470,321,1419,98,189,159,539,1109,267,135,110,359,364,198,212,49,104,47,19,130,116.1127123,156.2429907,147.6592326,161.4413806,250.0095232,116.6256009,164.6633665,195.2363445,208.1833938,286.8026734,117.3845537,157.3438714,201.7954761,246.58267,301.8371289,113.0095419,149.1426114,191.087185,264.1432163,317.8629337,0.056399,0.05281352,0.22373504,0.01836941,0.03212166,0.02632682,0.08797949,0.17644469,0.043967,0.02388695,0.01680566,0.05899832,0.06039222,0.03300514,0.03500565,0.00572032,0.01555648,0.00742359,0.00308244,0.0219666,240.9623526,1953,60000
GM0439,2557,2894,6173,459,319,1124,7989,6365,1273,431,407,2718,2214,570,142,272,493,252,43,101,117.5779907,127.6740381,142.9612748,165.6417829,238.3580851,114.8396643,137.6058698,181.1192835,224.287544,273.5198436,117.1932241,151.882461,193.1664018,236.962484,283.9094791,116.6060364,139.7384773,218.7455544,320.4419664,287.4371371,0.06636494,0.08045285,0.16282792,0.01185393,0.00818513,0.02949573,0.2188338,0.17557817,0.03560619,0.0118356,0.01082652,0.07578089,0.06079305,0.01552569,0.00370648,0.00691056,0.01408669,0.00741549,0.00118817,0.0027322,215.1733224,3651,60000
GM0441,562,1515,603,67,229,411,1558,4174,428,251,381,1411,2302,578,688,460,1253,1151,696,1658,116.6981464,137.8024043,201.3202229,174.1155108,243.3307168,115.9315106,148.4863456,194.6897769,221.2109943,252.0161095,119.0077743,155.5029734,199.1290415,238.4615337,287.5457187,117.5002097,149.0748534,219.2875625,271.8529508,292.2574227,0.03287107,0.07667257,0.03290691,0.00344451,0.01179235,0.02237595,0.07381224,0.19900307,0.02128235,0.01184758,0.02120784,0.06684007,0.11130062,0.02745646,0.03215778,0.02429725,0.05926298,0.05473006,0.03551815,0.08122019,285.6660169,5857,60000
GM0448,274,345,268,64,72,144,429,662,137,304,145,377,552,452,628,139,274,409,282,699,120.9033728,124.6771892,194.9763402,249.734038,273.694573,117.6946907,134.5177146,189.1258559,212.0657226,318.3715642,116.729575,148.7656873,216.5592032,246.9564031,307.105688,115.5413294,146.3294524,214.4748728,277.544445,286.5306902,0.04178715,0.05832432,0.03821979,0.00860189,0.00996828,0.02300084,0.06430796,0.09485635,0.02129406,0.0453974,0.0238006,0.05588456,0.08088764,0.06904097,0.09161602,0.02343917,0.04327698,0.06318684,0.04175841,0.10135077,296.5947274,4936,60000
GM0450,299,501,157,60,141,473,711,904,194,124,162,413,494,243,265,76,149,63,38,249,87.24978647,130.776129,148.9486698,270,194.970488,112.970025,150.8762665,166.2371667,216.3916387,281.7756362,113.8283969,158.4446574,194.2692426,239.941628,289.3217774,114.2981791,149.7510135,202.0215793,296.76051,274.5369796,0.04021312,0.09505138,0.02714288,0.01021168,0.01628123,0.07147938,0.1298604,0.16805659,0.03580249,0.02135496,0.02529746,0.0771717,0.09213845,0.04507505,0.04540683,0.01123373,0.02630546,0.01224126,0.00732826,0.04234769,281.4057129,628,60000
GM0451,737,1068,1597,164,18,607,2084,1661,1551,82,371,655,418,715,146,88,343,332,85,121,112.8054683,157.2350732,189.7879971,256.9404807,191.3762887,115.8854699,168.6637142,188.270371,189.9396364,286.6688189,116.472819,164.6264426,198.0587719,220.1086977,313.5887113,117.8281726,158.4377539,218.3252494,257.7218354,269.3210002,0.05636821,0.08516908,0.1276001,0.01355466,0.00173821,0.05501753,0.16216781,0.12205481,0.11345339,0.00614378,0.03376301,0.05059888,0.03127613,0.05404833,0.0109153,0.00789216,0.02683238,0.02621543,0.00598612,0.00920468,226.8330844,1539,60000
GM0453,1601,2342,3769,3753,442,826,3943,697,2704,4067,271,1341,340,1789,2788,28,100,60,138,373,116.7068325,168.261033,210.6567162,235.3907394,248.2982759,116.5166986,161.1708579,198.5227035,241.2697288,284.535377,117.6591735,169.4444208,213.3891477,255.8571894,305.7706137,120.5487782,166.674485,220.9524392,267.2675601,305.6949179,0.04606805,0.07115224,0.12650517,0.11791529,0.0142574,0.02367282,0.1192617,0.0248369,0.08738876,0.13642326,0.00773489,0.04123264,0.01204984,0.05849012,0.09034638,0.00086741,0.00297464,0.00183933,0.00453681,0.01244635,279.065973,5083,60000
GM0457,373,460,1936,1136,356,460,426,1076,567,698,234,197,352,311,328,36,41,44,35,124,114.8937432,137.4587819,198.7614416,229.3813173,245.3418242,116.5729465,162.0352555,191.919725,192.4033252,281.4108176,117.0997721,164.2085817,208.3374857,220.9814727,282.1602751,119.3840134,156.8762945,212.2882258,227.3249982,267.308914,0.03631375,0.0516621,0.20657238,0.1243492,0.03812672,0.0476622,0.04774748,0.12536662,0.0635491,0.07498285,0.02442703,0.02150895,0.04007598,0.03296746,0.03396579,0.00375509,0.00447164,0.00473941,0.00409026,0.01366599,235.7377614,0,60000
GM0473,444,885,2076,1058,509,56,642,343,587,729,29,389,152,557,587,118,71,84,194,191,92.68491798,148.8302319,246.0304688,264.5638393,267.8481479,118,149.522585,234.2240073,270.0901425,289.7084265,118,160.9862569,239.0266768,278.8450507,307.3989393,113.9241546,163.0853818,216.6090422,287.4401815,307.0728754,0.04233869,0.08252976,0.229773,0.11415636,0.05018523,0.004798,0.06246146,0.03736984,0.06011779,0.07488553,0.00239446,0.0373162,0.01615113,0.05982182,0.05862998,0.01084063,0.00716494,0.00862239,0.02265374,0.01778905,293.7081103,2029,60000
GM0479,3873,4548,9826,4832,1874,3263,6447,7456,3550,4437,1646,2644,3382,1895,5621,368,530,517,288,1894,117.518518,157.229404,185.3637748,198.4944646,254.7624669,115.1616746,153.3784248,187.0918029,195.1516681,271.4518855,116.7539057,158.8057478,204.1946894,227.3925024,297.5871669,116.9229957,147.7977249,216.2944694,283.1966438,307.6811332,0.05299298,0.06806935,0.14810273,0.07406076,0.02601301,0.04466439,0.09072646,0.10655792,0.05459701,0.0632142,0.02255834,0.03721471,0.04821467,0.02860052,0.08159235,0.00494983,0.0078253,0.007892,0.00450746,0.02764601,241.4396196,7170,60000
GM0482,438,683,1131,323,42,314,792,986,1050,245,194,411,357,567,332,89,145,51,52,154,119.7914927,145.9811861,180.8901319,248.6129395,276.0195032,114.8518767,157.521596,203.1984332,249.9111065,272.7214624,117.1260294,167.2690178,214.6528241,281.2239141,303.1922423,120.8308411,163.1637235,234.441853,278.9317219,320.4330357,0.041971,0.08537429,0.1392709,0.03592243,0.00502966,0.03425955,0.09529157,0.12081778,0.12748867,0.0299539,0.02318853,0.05156385,0.04294237,0.0698103,0.04014345,0.00971979,0.01646055,0.00617816,0.00670895,0.0179043,231.7981085,836,60000
GM0484,2879,4132,6835,2380,351,1429,5186,8138,2078,1649,1126,2259,3128,1275,1784,548,941,882,298,1065,113.9634309,159.7257398,179.5177121,246.2295476,224.399881,111.6071555,164.9339484,182.8071106,222.4521237,286.4287242,115.9453706,165.41854,199.4600528,239.4453352,302.9350751,113.4505073,156.3755876,220.1993975,298.4399491,307.0770074,0.05557602,0.08495006,0.14988641,0.04994983,0.00699168,0.02773607,0.10733354,0.16700413,0.04682721,0.03471187,0.02182,0.04668207,0.0636638,0.02703626,0.03632678,0.01084475,0.01862189,0.01688626,0.00606115,0.02109022,246.1569754,4632,60000
GM0489,1369,2601,852,134,25,1582,4492,1865,579,151,887,1878,1042,483,406,202,393,147,66,231,116.4317417,129.195586,159.1033708,284.071941,294.9284333,112.763737,138.2316273,176.9739693,166.5888836,277.9281975,119.0009794,147.9073116,193.2225633,219.5805903,282.1194276,123.0624289,142.5817946,223.4638097,268.8094762,260.5825161,0.06853248,0.13384556,0.04377181,0.00676318,0.00152141,0.07831994,0.23322957,0.09669431,0.02953124,0.00813571,0.04328405,0.09794566,0.05523453,0.02587371,0.02158854,0.01008456,0.02179684,0.00798958,0.0033701,0.01248722,182.4583821,2083,60000
GM0498,263,370,176,4,98,358,596,1165,82,11,428,566,830,265,192,262,714,607,309,1066,104.582095,126.8172675,185.3691583,231.7026531,217.8324351,113.5793905,141.7082505,191.3478977,220.8319374,284.298449,115.3711553,150.7697415,208.1033638,244.7477789,287.4704846,115.8027659,145.0119182,212.8079659,264.5872439,296.077566,0.0283055,0.04302578,0.02056166,0.00023035,0.01190788,0.03997778,0.07972194,0.13129599,0.00791882,0.0013215,0.04744933,0.07076899,0.09267541,0.02943367,0.0252657,0.03047271,0.09126741,0.07496678,0.03635113,0.13708167,264.6022988,653,60000
GM0501,706,371,261,57,157,357,761,1928,344,428,199,339,834,265,242,89,169,144,112,270,105.1738388,138.910529,151.1119881,243.4339045,313.5201212,115.343707,158.3666956,173.2684345,247.1651198,296.5809901,113.5541309,148.0881693,194.9106462,267.5373072,310.4597426,119.1435274,146.4319276,202.9718988,314.39147,308.1842764,0.09038381,0.04481408,0.03165323,0.0064342,0.0174102,0.03991915,0.09615983,0.24337092,0.04327037,0.05490046,0.02052078,0.04312722,0.10707107,0.03314581,0.03009215,0.00841112,0.02115817,0.01886869,0.01553383,0.03375491,0,0,60000
GM0502,1383,3024,12082,935,14,424,3029,4862,975,271,263,959,1821,465,379,70,216,93,39,146,112.1445568,168.6776573,206.9442269,168.603528,302.2791136,115.0946765,160.7143874,200.7711968,227.8174289,284.1654905,116.6655056,161.0814822,212.0052064,251.3381396,305.023791,115.7925448,151.0195843,215.8912947,237.9329398,252.5060479,0.04423723,0.09738893,0.38005949,0.03219636,0.00046311,0.01282214,0.09169962,0.15973601,0.03207515,0.00832085,0.00781679,0.02860314,0.0606738,0.01516464,0.01162528,0.00211815,0.00590051,0.00267974,0.00131789,0.00510117,210.1457343,3086,60000
GM0503,4525,4912,13738,4961,5134,1281,3029,3217,730,5114,559,796,1138,422,1162,100,39,88,47,145,118.2585471,168.5997819,199.7856869,221.04444,256.4285554,114.1114208,162.1840537,191.419549,224.8906284,259.7909528,116.3652649,162.0642075,208.3809274,246.7086557,289.0268113,113.2065212,166.0993282,237.6786511,275.448987,309.8105364,0.08209562,0.09223668,0.28259103,0.09845384,0.09729888,0.02318271,0.05895877,0.06724556,0.01372402,0.09644068,0.0099667,0.01615871,0.02388305,0.00784677,0.02155241,0.00193846,0.00073971,0.00194811,0.00087013,0.00286816,261.1813633,4376,60000
GM0505,2064,4392,8578,5556,3381,1178,4962,6448,2275,6233,697,1908,2621,1462,2213,375,359,160,145,463,114.1619158,141.7660918,176.7252095,234.0629673,251.0599838,117.5274154,158.6652111,194.2325416,228.6584289,285.5902165,117.1178789,162.4963704,209.9581444,249.3607287,303.4000938,116.6449708,166.4572528,225.8015053,277.9304772,317.9289385,0.03555985,0.07801345,0.15400183,0.0972452,0.06156803,0.02009163,0.09014166,0.11718501,0.04079626,0.11712612,0.01162637,0.03492095,0.04832902,0.02593517,0.04052923,0.0061786,0.00677387,0.00282625,0.00256851,0.00858299,257.6610045,7262,60000
GM0512,1047,1199,2695,1643,688,785,2390,1036,878,806,662,982,462,476,564,205,158,122,136,230,127.0395657,167.2685616,205.1035949,240.9204764,242.0578602,115.8855137,159.1550382,192.5009113,222.8728825,261.5926706,116.238339,171.4250544,207.9764262,244.0374555,285.1470944,115.2066137,156.8240159,207.9137945,279.1604112,308.8906786,0.07201586,0.07539195,0.15399133,0.0871075,0.04455577,0.05656799,0.13048285,0.06094457,0.04170368,0.0471754,0.04513011,0.05427489,0.02726757,0.02260031,0.03071944,0.01379302,0.00895958,0.00716517,0.00810582,0.01204719,233.8254994,1922,60000
GM0513,1942,2788,5340,2270,1124,699,3413,4270,1177,4726,345,1082,1880,507,1329,78,125,95,63,220,122.1101555,163.6704885,209.375319,242.2735281,234.097178,116.6970484,170.2154913,199.2330568,237.4812628,278.3762597,116.7618148,174.5918026,213.9525594,256.4336581,292.9634488,112.2725759,159.8981255,202.1961729,291.262692,293.7176586,0.05421325,0.08398551,0.16100555,0.06796915,0.03221013,0.01868527,0.10407544,0.12930412,0.03606174,0.14173413,0.00915251,0.03240061,0.0567697,0.01528451,0.03951594,0.00200475,0.00387475,0.00301295,0.0019517,0.00678829,242.3319528,3217,60000
GM0518,16752,34317,31729,37218,84640,7562,13675,3641,1983,16816,2782,4363,1177,898,3339,682,638,270,210,486,116.3751514,158.2852198,197.7956467,229.9612917,252.4164639,111.2854932,125.1524602,185.2717711,240.7693812,271.238216,115.3112765,130.5485448,207.2050368,267.1970593,304.6303504,114.9880604,126.7061119,219.7074594,290.7244641,303.0661952,0.06992743,0.12646172,0.12184379,0.13963107,0.32509717,0.02918613,0.04873971,0.01363023,0.00741009,0.0629219,0.0108858,0.01533849,0.00437903,0.00334872,0.01243478,0.00265441,0.00224288,0.00119657,0.00078151,0.00188857,235.7481278,22389,60000
GM0523,358,484,778,104,95,254,461,1039,331,129,228,362,529,462,711,119,282,147,89,505,121.1969047,166.31626,178.9555758,152.6682813,323.4324761,115.173304,156.6333392,168.9725003,210.2197456,286.1829705,115.9086795,163.7013131,193.8237303,245.39716,313.4490672,118.3606879,155.3955151,219.0669813,307.9609628,319.9038565,0.04791319,0.06475866,0.10661922,0.01328845,0.01208344,0.03469568,0.06282004,0.13590918,0.04382784,0.01814862,0.03281903,0.0485741,0.07020736,0.0631041,0.09500611,0.01623149,0.03689687,0.02081548,0.01070254,0.0655786,230.2188628,691,60000
GM0530,656,1521,2471,39,60,301,1922,4749,592,112,178,1041,2085,398,276,152,686,245,144,409,118.1405057,153.7533347,155.9197006,267.680212,305.8407536,116.3829485,165.170389,202.0962464,187.5861266,284.9217902,116.0388184,164.4671819,213.4383464,218.0791973,291.6675368,120.3468081,150.461121,209.7599372,269.2110551,297.5626123,0.04038731,0.08376096,0.14152336,0.00271074,0.00347247,0.01817224,0.10386542,0.25597137,0.03801257,0.00698797,0.01041602,0.05759918,0.11162636,0.02265697,0.01551702,0.00945581,0.03466613,0.01311969,0.00759854,0.02247987,215.5265352,1774,60000
GM0531,1021,540,1040,229,5,1583,1335,1760,1068,78,667,600,817,519,237,246,198,134,55,177,113.8509433,171.245917,194.4006969,270.8510774,134.8506667,115.1529387,154.5122755,200.4647896,226.5070783,290.7900984,118.4829158,162.4876337,207.8972972,227.6643629,301.0663646,116.2687619,148.9691194,227.2127753,298.0035945,303.2795267,0.0849336,0.04064499,0.08467188,0.01893311,0.0003248,0.13413306,0.11067417,0.13314253,0.08612092,0.00628326,0.05972948,0.04864407,0.06298225,0.04176967,0.01903149,0.0229585,0.01686566,0.00915692,0.00464095,0.01435869,220.9238568,1185,60000
GM0532,368,279,190,63,38,228,882,2431,84,38,191,726,1434,217,257,152,599,213,205,604,115.2049645,163.5211384,156.9340581,274.0595903,225.0205816,114.1395582,160.3356228,184.4251096,227.1473591,291.0383387,116.4475231,161.8125389,200.2255903,237.0983043,320.1979683,118.1657309,143.1588106,213.9744987,266.0468767,306.1822546,0.0397297,0.02710298,0.01933664,0.00653569,0.00375927,0.02602154,0.09615543,0.25893892,0.00920638,0.00443863,0.02137681,0.08028559,0.15552436,0.02468427,0.02599921,0.01520001,0.07201858,0.02310812,0.02171932,0.06885855,249.114279,706,60000
GM0534,848,640,841,371,185,357,639,1714,394,832,286,369,689,271,750,84,156,134,72,221,121.0215603,159.4954742,182.0618651,247.8092976,267.5384201,116.0540753,167.3449935,197.2226323,206.5205999,285.9194113,117.4440402,158.8549375,199.14396,227.4465768,299.0968957,116.7425314,150.4721394,223.9531496,294.2687866,311.4904708,0.08039015,0.06932089,0.07828975,0.04185087,0.01950528,0.0345072,0.06071977,0.17388057,0.04168802,0.08907031,0.02694221,0.03761782,0.0741249,0.02608035,0.07774914,0.00881269,0.01638213,0.01369186,0.00674683,0.02262926,249.8134937,879,60000
GM0537,2345,2414,3701,2210,340,1016,2591,2790,1490,1783,678,1130,1455,749,1312,160,260,230,106,260,121.4999658,154.3807906,182.0602797,211.877403,224.4128134,112.7466534,165.9053376,204.1033338,207.4737014,239.5914637,114.6105167,169.2883446,224.8439585,236.8327746,286.7443509,114.1072449,154.6927701,218.1697505,297.3205593,314.5180456,0.08202799,0.09308345,0.13490556,0.08218135,0.01271659,0.03436873,0.09760581,0.10577427,0.05120816,0.0714839,0.02322183,0.04288289,0.05441015,0.02658607,0.05168787,0.00555651,0.00921701,0.00895025,0.00357212,0.00855949,278.2671005,2713,60000
GM0542,1249,942,1336,192,0,218,708,3019,1030,113,99,365,1484,607,527,30,143,206,73,246,119.2625514,153.5362982,175.5886206,236.2946467,0,102.8148948,148.4536635,186.7026436,177.459109,306.8437638,110.1047305,153.3553953,197.8444049,206.532641,323.071962,112.7669651,154.4254899,225.1472588,250.5924534,311.4762825,0.10917423,0.07451386,0.10910299,0.01637975,0,0.02011898,0.05763247,0.23117143,0.08286928,0.00913223,0.00937338,0.02998931,0.11264105,0.04795543,0.03884382,0.00253542,0.0111137,0.01391684,0.00568348,0.01785235,226.5537935,1413,60000
GM0546,5232,5202,9576,6117,7644,1471,3452,4424,1602,9343,412,1013,1525,631,1901,15,32,88,40,186,124.2247408,147.7807237,202.9978983,221.0351467,246.9313773,115.3396761,156.3606001,189.1672071,223.4255285,268.4446301,116.1816244,166.3315509,200.6190166,241.5407347,285.8223339,118,147.5119503,193.2958444,239.9372465,285.5700613,0.0814363,0.08736234,0.15557985,0.10296217,0.12756195,0.02312773,0.06008965,0.07196942,0.02741008,0.16176761,0.00649881,0.01734844,0.02498725,0.01086164,0.03460056,0.00026947,0.00060184,0.00153457,0.00083803,0.00319229,268.3895358,6282,60000
GM0547,607,1231,2644,330,18,108,1597,1912,869,379,70,563,778,405,282,98,89,62,20,53,107.8977022,145.1872979,201.385165,235.7980613,150.845941,114.4692429,155.4404832,183.2177477,241.895594,274.4924227,117.3164933,167.4217916,210.0162985,253.272463,296.9476825,114.9486862,157.33519,193.5859287,252.8033671,294.5341983,0.05500952,0.1066569,0.21071085,0.02893943,0.00189303,0.0105499,0.13820531,0.14747794,0.06844037,0.03289328,0.00632923,0.0483992,0.06030066,0.03243725,0.02403651,0.00922823,0.00772452,0.00485384,0.00191177,0.00400226,234.5491964,1683,60000
GM0553,686,776,1455,139,169,268,1175,1681,634,487,131,541,590,446,536,61,212,114,67,192,119.5976163,151.8225848,168.6944501,292.9069508,219.4348532,115.5069166,171.0769872,189.2443078,185.6697622,279.7388391,118.9535318,170.8157961,198.2014668,226.2195038,288.8850545,118.3496409,165.0657711,209.4651743,241.8752379,321.9427935,0.07124809,0.07262591,0.14107106,0.01120023,0.01701167,0.02544496,0.11283787,0.16299419,0.06367219,0.04508268,0.01247922,0.05217837,0.05793409,0.04227159,0.04821629,0.00529311,0.0218661,0.01119576,0.00680735,0.01856927,250.6115041,1406,60000
GM0556,938,1056,3624,1516,240,775,1115,2470,543,792,318,371,719,262,241,55,24,23,15,63,104.8851539,134.865069,167.1387684,256.5875186,240.08055,112.6713955,155.7585603,165.0539697,228.4828875,272.990785,114.5299249,163.534108,186.5204347,236.2836555,287.2428349,110.4589549,154.1054318,202.0365348,267.1464507,311.6555817,0.0664093,0.0687138,0.22708869,0.09945115,0.01530607,0.05754504,0.07553604,0.16013198,0.03579306,0.05084286,0.02456333,0.02515125,0.04792932,0.01773422,0.01559222,0.00449629,0.00129746,0.00164356,0.00093986,0.0038345,257.8583,1860,60000
GM0569,518,459,324,42,108,524,782,2470,673,26,431,512,1228,618,249,408,552,705,354,505,139.1009917,141.7376446,183.8866806,168.7341538,235.1153061,112.3317094,151.0620604,175.8683378,216.3947944,286.0022713,116.2736499,154.2961113,197.7822185,233.7590413,305.8790652,116.295992,153.5482198,213.1707918,280.0129306,301.4570969,0.05109522,0.04217493,0.02648427,0.00437833,0.00941449,0.04264058,0.0688516,0.21684971,0.05630807,0.00249239,0.03609092,0.04428727,0.10533683,0.05089592,0.02272309,0.03476315,0.04998077,0.06165958,0.02965732,0.04391556,276.2308345,1415,60000
GM0575,1632,1660,2420,588,342,849,1382,2890,1120,864,408,639,1218,879,1006,334,356,484,298,495,117.8188685,157.9115364,204.7945438,227.6793267,242.0484228,115.723117,164.8977219,190.1223215,235.3295011,288.193987,116.8248076,166.2487772,211.6874966,249.1067603,306.0890837,114.3740062,151.6627984,216.6280719,286.9087314,317.4672289,0.08306911,0.08421593,0.11570325,0.02940925,0.0168348,0.04587428,0.06856732,0.13967842,0.06012412,0.04382708,0.02217892,0.03131235,0.05858977,0.04692551,0.05172756,0.01814653,0.01816762,0.02495588,0.01489078,0.02580152,245.3274176,4564,60000
