geo_id,households_final_demand_electricity_households_final_demand_for_cooking_electricity_parent_share,households_final_demand_electricity_households_final_demand_for_cooling_electricity_parent_share,households_final_demand_electricity_households_final_demand_for_hot_water_electricity_parent_share,households_final_demand_electricity_households_final_demand_for_lighting_electricity_parent_share,households_final_demand_electricity_households_final_demand_for_space_heating_electricity_parent_share,households_final_demand_electricity_households_final_demand_for_appliances_electricity_parent_share,households_final_demand_network_gas_households_final_demand_for_cooking_network_gas_parent_share,households_final_demand_network_gas_households_final_demand_for_hot_water_network_gas_parent_share,households_final_demand_network_gas_households_final_demand_for_space_heating_network_gas_parent_share,households_final_demand_network_gas_households_final_demand_for_cooling_network_gas_parent_share,input_households_final_demand_steam_hot_water_households_final_demand_for_hot_water_steam_hot_water_parent_share,input_households_final_demand_steam_hot_water_households_final_demand_for_space_heating_steam_hot_water_parent_share,households_final_demand_for_space_heating_electricity_households_space_heater_electricity_parent_share,households_final_demand_for_space_heating_electricity_households_space_heater_heatpump_air_water_electricity_parent_share,households_final_demand_for_space_heating_electricity_households_space_heater_hybrid_heatpump_air_water_electricity_parent_share,households_final_demand_for_space_heating_electricity_households_space_heater_heatpump_ground_water_electricity_parent_share,households_final_demand_for_space_heating_network_gas_households_space_heater_combined_network_gas_parent_share,households_final_demand_for_space_heating_network_gas_households_space_heater_network_gas_parent_share,households_final_demand_for_space_heating_network_gas_households_space_heater_hybrid_heatpump_air_water_electricity_parent_share,households_final_demand_for_hot_water_network_gas_households_water_heater_combined_network_gas_parent_share,households_final_demand_for_hot_water_network_gas_households_water_heater_network_gas_parent_share,households_final_demand_for_hot_water_network_gas_households_water_heater_hybrid_heatpump_air_water_electricity_parent_share,households_final_demand_for_hot_water_electricity_households_water_heater_resistive_electricity_parent_share,households_final_demand_for_hot_water_electricity_households_water_heater_heatpump_air_water_electricity_parent_share,households_final_demand_for_hot_water_electricity_households_water_heater_hybrid_heatpump_air_water_electricity_parent_share,households_final_demand_for_hot_water_electricity_households_water_heater_heatpump_ground_water_electricity_parent_share
GM1507,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1509,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1525,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1581,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1586,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1598,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1621,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1640,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1641,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1652,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1655,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1658,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1659,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1667,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1669,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1674,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1676,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1680,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1681,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1690,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1695,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1696,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1699,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1700,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1701,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1705,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1706,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1708,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1709,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1711,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1714,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1719,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1721,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1723,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1724,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1728,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1729,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1730,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1731,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1734,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1735,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1740,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1742,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1771,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1773,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1774,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1783,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1842,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1859,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1876,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1883,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1884,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1891,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1892,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1894,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1895,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1896,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1900,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1901,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1903,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1904,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1911,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1916,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1924,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1926,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1930,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1931,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1940,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1942,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1945,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1948,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1949,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1950,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1952,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1954,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1955,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1959,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1960,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1961,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1963,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1966,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1969,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1970,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1978,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1979,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1980,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1982,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1991,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
GM1992,0.037167618,0.017699457,0.032338814,0.098531517,0.176496687,0.637765907,0.02398274,0.2816303,0.69438696,0,0.438476899,0.561523101,0.518304995,0.383243045,0.038124202,0.060327758,0.996779566,0,0.003220434,0.992198732,0,0.007801268,0.236506747,0.652366326,0,0.111126927
