geo_id,energy_power_hv_network_loss_demand
BU06640660,0.1583188
BU06640770,0.370358049
BU06640778,0.02515185
BU06640779,0.036873027
BU06640880,0.541020758
BU06640889,0.219248821
BU06640990,0.074692418
BU06770101,1.282753523
BU06770102,0.590322631
BU06770103,0.063860817
BU06770104,0.17723672
BU06770105,1.025128789
BU06770106,1.44448271
BU06770107,0.179493114
BU06770108,0.460709176
BU06770109,0.2986809
BU06770110,0.05006416
BU06770112,0.231794428
BU06770213,1.099900913
BU06770214,0.021268444
BU06770315,0.888787742
BU06770316,0.019675737
BU06770417,0.19239819
BU06770418,0.027186052
BU06770419,0.059984991
BU06770420,0.086014262
BU06770521,0.359113359
BU06770522,0.039896393
BU06770623,0.327082974
BU06770624,0.132646631
BU06770725,0.207236456
BU06770826,0.965071963
BU06770827,0.037843744
BU06770828,0.154467522
BU06770929,0.165804391
BU06770930,0.046906791
BU06770931,0.077726953
BU06770932,0.061199315
BU06771033,0.129144095
BU06771034,0.057167932
BU06771135,0.589859636
BU06771136,0.149221841
BU06771237,0.106529539
BU06771238,0.081644532
BU06771339,0.046865028
BU06771340,0.081514517
BU06780000,2.876654026
BU06780009,0.162510573
BU06780100,1.041468139
BU06780109,0.062246957
BU06780200,0.130318267
BU06780209,0.010439064
BU06870000,4.836754145
BU06870100,0.845248598
BU06870101,0.958992883
BU06870102,0.447673872
BU06870103,0.173184818
BU06870104,0.26227454
BU06870105,0.396269596
BU06870106,0.652523602
BU06870107,0.002212907
BU06870108,0.013140559
BU06870109,0.025677293
BU06870200,2.157503987
BU06870209,0.103807272
BU06870300,1.719892198
BU06870301,1.781429815
BU06870302,2.108957103
BU06870309,2.598970657
BU06870400,0.331543601
BU06870409,0.113007933
BU06870500,1.35083875
BU06870501,0.019432781
BU06870502,0.091685354
BU06870509,0.153904003
BU06890000,0.924431914
BU06890001,0.125614784
BU06890002,0.040203037
BU06890100,0.273128757
BU06890101,0.109624426
BU06890200,0.039195442
BU06890201,0.044623622
BU06890308,0.13844607
BU06890309,0.026729782
BU06890400,1.00870995
BU06890401,0.060550751
BU06890402,0.597234303
BU06890500,0.349192774
BU06890501,0.071390247
BU06890502,0.058173274
BU06890509,0.009285082
BU06890600,0.162878563
BU06890601,0.043782851
BU06890602,0.127890815
BU06890603,0.369916372
BU06890700,0.563571653
BU06890701,0.054101105
BU06890702,0.018790695
BU06890800,0.64227148
BU07030000,1.23722406
BU07030001,0.551926002
BU07030002,0.413805924
BU07030006,0.177531878
BU07030009,0.055792206
BU07030100,0.785960471
BU07030101,0.436912229
BU07030102,0.065980357
BU07030106,0.075674136
BU07030109,0.156100694
BU07030200,0.759866174
BU07030201,0.284696823
BU07030202,0.316143793
BU07030206,0.106790362
BU07030209,0.047572501
BU07030300,0.314383626
BU07030309,0.092149299
BU07030400,0.585630676
BU07030401,0.045678921
BU07030402,0.035885535
BU07030403,0.189900115
BU07030406,0.037041197
BU07030409,0.115655895
BU07030500,0.252555637
BU07030501,0.276311553
BU07030509,0.028336712
BU07030600,0.123277936
BU07030609,0.010083554
BU07070100,0.618806241
BU07070101,0.068185659
BU07070102,0.098942864
BU07070103,0.133629045
BU07070200,1.067599321
BU07070201,0.032147457
BU07070203,0.031554831
BU07070300,0.034890896
BU07070301,0.153430811
BU07070302,0.075048429
BU07070400,1.393509198
BU07070401,0.155823181
BU07070402,0.466087791
BU07070500,0.191171684
BU07070501,0.080230537
BU07070600,0.247537396
BU07070601,0.122558017
BU07070602,0.034493966
BU07070603,0.045174824
BU07070700,0.143371242
BU07070701,0.068273005
BU07070702,0.027855247
BU07070703,0.050004239
BU07150101,2.783830676
BU07150401,2.986190683
BU07150402,1.513620778
BU07150403,0.718097028
BU07150404,0.055500718
BU07150701,0.456674975
BU07150702,0.469209387
BU07150703,0.794273463
BU07150704,0.372859449
BU07150705,0.952990341
BU07151001,1.507569255
BU07151002,0.832631361
BU07151003,0.702006111
BU07151004,0.421473291
BU07151005,0.854496165
BU07151301,0.86290515
BU07151600,0.023893906
BU07151900,3.816163165
BU07152200,0.500190226
BU07152500,0.426104717
BU07152800,0.130082334
BU07153100,0.748324655
BU07153400,0.38532942
BU07153700,0.67677349
BU07154000,0.424529621
BU07154600,0.033071974
BU07154900,0.646441046
BU07155200,0.059246581
BU07155500,1.840515666
BU07155800,0.287074769
BU07156100,0.81870963
BU07156400,0.027528254
BU07156700,0.050967052
BU07157000,0.00331936
BU07157300,0.676536686
BU07157600,0.049818568
BU07157900,0.7215954
BU07158200,0.277669386
BU07158500,0.258415416
BU07158800,0.06708681
BU07160000,2.901305251
BU07160009,0.090321678
BU07160100,0.972787433
BU07160109,0.124079752
BU07160200,0.488867899
BU07160209,0.122251452
BU07160300,1.259573141
BU07160309,0.139340484
BU07160400,0.417804856
BU07160409,0.060052516
BU07160500,1.233584818
BU07160509,0.054029901
BU07160600,0.92465056
BU07160609,0.091527694
BU07160700,0.685403785
BU07160709,0.094639831
BU07160710,0.085874319
BU07170000,0.467202485
BU07170001,0.218071458
BU07170002,0.050372141
BU07170009,0.072243306
BU07170100,0.115153717
BU07170109,0.034705537
BU07170200,0.308467096
BU07170201,0.031741712
BU07170300,0.553772675
BU07170309,0.244293815
BU07170400,1.178417006
BU07170409,0.147596161
BU07170500,0.573872744
BU07170501,0.226404383
BU07170502,0.027600496
BU07170508,0.116903342
BU07170509,0.075862127
BU07170600,0.350103957
BU07170609,0.16126992
BU07170700,0.373869924
BU07170709,0.115341629
BU07170800,0.389940006
BU07170809,0.089045127
BU07170900,1.089827879
BU07170901,0.128943157
BU07170908,0.056778261
BU07170909,0.379069615
BU07171000,0.235246639
BU07171001,0.018313988
BU07171008,0.051910484
BU07171009,0.038781262
BU07171100,0.704021071
BU07171101,0.00165968
BU07171109,0.121266134
BU07171200,0.91770165
BU07171201,0.020443712
BU07171209,0.295198006
BU07180100,3.081322177
BU07180101,0.960874204
BU07180102,0.488503753
BU07180103,0.243402682
BU07180200,0.404448123
BU07180201,0.541511485
BU07180202,0.468200981
BU07180203,0.472352573
BU07180204,0.117054136
BU07180205,0.198362856
BU07180206,0.662577375
BU07180207,0.571974047
BU07180208,0.59476893
BU07180209,0.281153061
BU07180300,0.450228174
BU07180301,0.572379449
BU07180302,0.147031175
BU07180303,0.527090908
BU07180400,0.440195705
BU07180401,0.554291271
BU07180402,0.366296099
BU07180403,0.332543676
BU07180405,0.425718498
BU07180406,0.470183131
BU07180407,0.008691932
BU07180408,0.583973088
BU07180500,0.958742684
BU07180501,0.307227749
BU07180502,0.500653178
BU07180503,0.392658947
BU07180504,0.002212907
BU07180505,0.527311068
BU07180506,0.288642251
BU07180507,0.067685892
BU07180600,0.117905997
BU07180601,0.022648371
BU07180602,0.018859135
BU07180603,0.254334338
BU07180700,0.287847906
BU07180701,0.00319672
BU07180800,0.202645195
BU07330200,0.819382319
BU07330000,0.460476491
BU07330001,0.448076104
BU07330002,0.00760449
BU07330009,0.14740587
BU07330100,0.195045872
BU07330101,0.440175696
BU07330102,0.319945377
BU07330109,0.09491655
BU07330209,0.227242191
BU07330309,0.101527545
BU07360401,0.015323047
BU07360000,6.058909547
BU07360001,0.394605545
BU07360003,0.346670152
BU07360004,0.013593026
BU07360100,0.159706065
BU07360101,0.332124935
BU07360200,1.023791614
BU07360201,0.66222507
BU07360202,0.210122325
BU07360203,0.490627996
BU07360204,0.224452539
BU07360207,0.580047679
BU07360208,0.246075037
BU07360209,0.328606891
BU07360300,1.828455376
BU07360308,0.279809247
BU07360309,0.116036913
BU07360400,2.504714635
BU07360402,0.042012906
BU07360405,0.33323102
BU07360406,0.090104104
BU07360407,0.070664723
BU07360409,0.22472453
BU07370000,3.713954164
BU07370009,0.381386899
BU07370100,0.162405923
BU07370101,0.636469015
BU07370102,0.057174305
BU07370108,0.022535765
BU07370109,0.034256326
BU07370200,0.138553111
BU07370201,0.658656374
BU07370208,0.017402875
BU07370209,0.029836058
BU07370300,0.183904776
BU07370309,0.106035564
BU07370400,0.368906393
BU07370401,0.149005615
BU07370408,0.056791493
BU07370409,0.009912453
BU07370500,0.346569984
BU07370501,0.417067453
BU07370508,0.017735572
BU07370509,0.084523906
BU07370600,0.242339551
BU07370609,0.128493067
BU07370700,0.370693539
BU07370701,0.154550142
BU07370708,0.072643598
BU07370709,0.099539605
BU07370800,0.447757596
BU07370809,0.44558012
BU07370900,1.667717607
BU07370909,0.130014087
BU15810000,1.499626939
BU15810001,0.568964185
BU15810002,0.989647284
BU15810003,0.669039079
BU15810004,0.468967046
BU15810007,0.348209785
BU15810008,0.327233783
BU15810009,0.111502972
BU15810101,0.012562617
BU15810102,0.146196635
BU15810103,0.828103304
BU15810104,0.307020119
BU15810105,0.674724618
BU15810106,1.484198626
BU15810107,0.772100369
BU15810108,1.721719307
BU15810109,1.070487831
BU15810110,0.092325848
BU15810200,2.405872433
BU15810201,0.033710704
BU15810207,0.173508838
BU15810208,0.111131487
BU15810209,0.068246495
BU15810300,1.914334768
BU15810302,0.473422085
BU15810308,0.084055114
BU15810309,0.075677243
BU15810400,1.598600258
BU15810402,0.333242068
BU15810403,0.062654589
BU15810408,0.185305618
BU15810409,0.116692711
BU16213344,0.123371732
BU16211111,1.364717796
BU16211121,0.053095939
BU16211211,0.642449384
BU16211221,1.344520123
BU16211231,0.421820176
BU16211311,0.480433842
BU16211321,0.724173676
BU16211331,0.128477857
BU16211411,0.06022793
BU16211514,0.308192708
BU16211522,0.088301198
BU16211531,0.099773214
BU16211543,0.952696675
BU16211552,0.134236911
BU16212111,1.322554888
BU16212121,0.322792766
BU16212131,0.582987025
BU16212144,0.065314365
BU16212211,0.274165521
BU16212221,0.573767494
BU16212231,0.384783389
BU16212241,0.17726066
BU16212311,0.541591472
BU16212321,0.638899314
BU16212331,0.599480953
BU16212412,0.630256292
BU16212511,0.260732999
BU16212521,0.354520652
BU16212531,0.346011897
BU16212541,0.355070991
BU16212611,0.515566392
BU16212621,0.104292305
BU16212633,0.38701863
BU16212711,0.211075926
BU16212721,0.366747439
BU16212731,0.338458772
BU16212741,0.260626977
BU16212814,0.315208449
BU16212823,0.046218981
BU16212833,0.682465543
BU16212843,0.378383515
BU16212851,0.147832768
BU16212864,0.011492285
BU16213111,0.232334823
BU16213121,0.495611179
BU16213133,0.490343082
BU16213141,0.77824158
BU16213162,0.055417386
BU16213211,0.253866831
BU16213221,0.398460064
BU16213231,0.484748211
BU16213242,0.054555482
BU16213251,0.276669528
BU16213261,0.188838497
BU16213312,0.472429238
BU16213323,0.328602202
BU16213334,0.27319173
BU16213353,0.419604019
BU16760000,2.083546361
BU16760001,0.425452904
BU16760002,1.242348615
BU16760003,0.329077795
BU16760004,0.260629854
BU16760007,0.622170556
BU16760008,0.015665249
BU16760009,0.024790936
BU16760100,0.597176022
BU16760109,0.304003997
BU16760200,0.220504464
BU16760209,0.051501408
BU16760300,0.273380128
BU16760309,0.105924075
BU16760400,0.138351654
BU16760401,0.13832224
BU16760409,0.020583453
BU16760500,1.080588486
BU16760509,0.162683293
BU16760600,0.918625859
BU16760609,0.211932571
BU16760700,0.669156286
BU16760701,0.092493094
BU16760708,0.119485442
BU16760709,0.093819039
BU16760800,0.163312142
BU16760809,0.087549295
BU16760900,0.514798558
BU16760909,0.085351633
BU16761000,0.165481006
BU16761009,0.168891086
BU16761100,0.111800014
BU16761109,0.032971167
BU16761200,0.852353812
BU16761201,0.367166002
BU16761202,0.164612192
BU16761203,0.159744333
BU16761204,0.231435011
BU16761205,0.300429104
BU16761208,0.099918861
BU16761209,0.080465009
BU16761300,0.837691429
BU16761301,0.356640331
BU16761302,0.061257704
BU16761303,0.103373711
BU16761309,0.030815189
BU16761400,0.068643231
BU16761409,0.277530092
BU16761500,0.080292764
BU16761509,0.032624142
BU16950000,0.560770566
BU16950001,0.182545763
BU16950009,0.045464493
BU16950100,0.578057822
BU16950109,0.096012465
BU16950200,0.118856083
BU16950209,0.093122635
BU16950300,0.797930161
BU16950301,0.185135602
BU16950309,0.342832176
BU16950400,0.355983442
BU16950409,0.056806939
BU16950500,0.100216616
BU16950509,0.053277056
BU16960400,2.215896646
BU16960401,0.070065869
BU16960402,0.173370145
BU16960100,0.155147913
BU16960102,0.089701674
BU16960300,1.15056824
BU16960500,0.13168102
BU16960604,0.568752916
BU17140000,2.282640355
BU17140001,0.076010221
BU17140009,0.460460826
BU17140100,0.113620849
BU17140109,0.13108045
BU17140200,0.909733279
BU17140209,0.25359237
BU17140300,0.255837336
BU17140309,0.151036841
BU17140400,0.055294077
BU17140409,0.036366572
BU17140500,2.993837418
BU17140509,0.236470116
BU17140600,0.218624156
BU17140609,0.051942363
BU17140700,0.280005891
BU17140701,0.390208497
BU17140709,0.081454772
BU17140800,0.165127347
BU17140801,0.037791393
BU17140809,0.163937109
BU17140900,0.327390425
BU17140909,0.132597854
BU17141000,1.819258139
BU17141009,0.47537845
BU17141100,0.197299116
BU17141101,0.054174342
BU17141108,0.021570136
BU17141109,0.039809505
BU17141200,0.769901637
BU17141209,0.260270656
BU17141300,0.453906714
BU17141309,0.06846141
BU17141400,0.085417425
BU17141409,0.096284689
BU17220000,0.510253672
BU17220001,0.458342267
BU17220002,0.171806196
BU17220003,0.03101713
BU17220007,0.046178265
BU17220008,0.05126419
BU17220009,0.051810164
BU17220100,0.718803523
BU17220109,0.098754433
BU17220200,0.35739027
BU17220201,0.031506335
BU17220202,0.013855504
BU17220203,0.027022062
BU17220204,0.041786831
BU17220205,0.020618765
BU17220206,0.013645183
BU17220208,0.025173766
BU17220209,0.024153761
BU17830509,0.367042659
BU17830602,0.576307748
BU17830607,0.290793776
BU17830610,0.80027728
BU17830612,1.566930132
BU17830803,0.266706572
BU18420002,0.146312912
BU18420005,0.155435193
BU18420101,0.142869213
BU18420108,0.018414167
BU18840407,0.016441981
BU18910000,1.821587394
BU18910001,0.376048552
BU18910002,0.128369476
BU18910008,0.018026443
BU18910009,0.024056804
BU18910100,0.20242295
BU18910101,0.219346443
BU18910108,0.039628898
BU18910109,0.017534053
BU18910200,1.913409965
BU18910201,1.007803036
BU18910202,0.075304148
BU18910208,0.202470458
BU18910209,0.041938691
BU18910300,0.230332317
BU18910301,0.013508883
BU18910309,0.030089066
BU18920191,0.246595742
BU18920309,0.023924791
BU18920407,0.054957675
BU18920106,0.499671691
BU18920209,0.150585289
BU18920292,0.825971428
BU18920301,0.683326406
BU18920302,0.201667746
BU18920303,0.444476694
BU18920304,0.641469737
BU18920305,0.089214027
BU18920306,0.100482385
BU18920307,0.116246036
BU18920308,0.056222895
BU18920310,0.900770872
BU18920399,0.332243515
BU18920401,0.235941542
BU18920402,0.173789861
BU18920403,1.116190339
BU18920404,1.543621132
BU18920405,0.161709831
BU18920406,0.073207305
BU18920408,0.740169473
BU18920409,0.601862073
BU18920410,0.318446923
BU18920411,1.524134399
BU18920412,0.341356874
BU18920491,0.432712465
BU18920492,0.649681706
BU18920493,0.275436717
BU19010727,0.058159139
BU19010729,0.019792586
BU19010101,0.111112318
BU19010102,0.01878309
BU19010103,1.624239275
BU19010104,0.154007556
BU19010205,1.439797288
BU19010306,0.420631017
BU19010307,0.016435204
BU19010308,0.112104501
BU19010309,0.813361532
BU19010310,1.839571328
BU19010311,0.160901835
BU19010312,0.259804361
BU19010413,0.173279815
BU19010514,0.447355869
BU19010615,0.024433226
BU19010616,0.06351064
BU19010617,0.083302399
BU19010618,0.039946386
BU19010619,0.01060256
BU19010620,0.242364079
BU19010621,0.393837396
BU19010722,0.831233665
BU19010723,0.421109997
BU19010724,1.32784301
BU19010725,0.174651985
BU19010726,0.138637271
BU19010728,0.037537663
BU19010730,0.119754037
BU19010831,0.421820696
BU19010832,0.026537769
BU19010833,0.043049018
BU19010834,0.057593396
BU19010935,0.432505558
BU19010936,0.074821486
BU19010937,0.049609289
BU19040801,0.060511995
BU19040802,0.016501743
BU19040804,0.348728891
BU19040805,0.040957466
BU19040902,0.005532266
BU19040903,0.027786806
BU19040906,0.001106453
BU19040101,0.424422612
BU19040102,0.092904502
BU19040103,0.051900644
BU19040104,0.469246493
BU19040105,0.931450067
BU19040106,0.402116468
BU19040107,0.050185664
BU19040108,0.261107027
BU19040109,0.224210781
BU19040110,0.613956493
BU19040111,0.146335101
BU19040112,0.592442186
BU19040113,0.193169834
BU19040114,0.00165968
BU19040115,0.241503391
BU19040116,0.205541759
BU19040117,0.123439883
BU19040118,0.344574012
BU19040119,0.000553227
BU19040201,0.060325882
BU19040202,0.115059489
BU19040203,0.052294044
BU19040204,0.101578505
BU19040205,0.015279321
BU19040206,0.062268732
BU19040207,1.192137781
BU19040208,0.074960341
BU19040209,0.186008375
BU19040211,0.233135987
BU19040212,0.571815325
BU19040213,0.487123154
BU19040214,0.001106453
BU19040215,0.953742491
BU19040216,0.024091028
BU19040301,0.084182416
BU19040302,0.009404853
BU19040303,0.039672624
BU19040306,0.047187374
BU19040307,0.414412348
BU19040308,0.402959949
BU19040309,0.08075398
BU19040310,0.201833258
BU19040311,0.172097211
BU19040312,0.044125053
BU19040401,0.073920219
BU19040402,0.144268809
BU19040501,0.086072467
BU19040502,0.054884878
BU19040503,0.047894979
BU19040504,0.022173768
BU19040505,0.480890915
BU19040506,0.049084844
BU19040507,0.131086197
BU19040508,0.146508103
BU19040601,0.048785027
BU19040602,0.059188324
BU19040603,0.441619162
BU19040604,0.011085445
BU19040701,0.384605958
BU19040702,0.05494244
BU19040703,0.234432958
BU19040901,0.034669891
BU19040904,0.027855035
BU19040905,0.076307254
BU19040907,0
BU19041001,0.026535251
BU19041002,0.036178361
BU19041003,0.103230951
BU19041101,0.19570991
BU19041201,0.054197504
BU19041202,0.374988586
BU19041203,0.616410537
BU19041204,0.47660143
BU19041205,0.600650742
BU19041206,0.742488456
BU19041207,0.537302841
BU19041208,0.540863027
BU19041209,0.396612173
BU19041210,0.426338124
BU19041211,0.279128506
BU19041212,0.332366097
BU19041213,0.361090191
BU19041214,0.936528981
BU19041215,0.264083366
BU19160100,0.435780559
BU19160101,0.567836909
BU19160102,0.411250815
BU19160103,2.570541928
BU19160104,0.198553469
BU19160200,1.016835303
BU19160201,0.243241018
BU19160300,1.108737635
BU19160301,0.743148093
BU19160400,0.433707033
BU19160401,0.277664185
BU19160500,0.794952021
BU19160501,0.149960542
BU19160502,0.90703168
BU19160503,0.273660456
BU19160600,0.764599142
BU19160601,0.216661095
BU19160700,0.565127827
BU19160701,0.615677072
BU19160702,0.530581844
BU19160703,0.236547165
BU19160800,1.349774554
BU19160801,0.20024333
BU19160900,2.716873221
BU19160901,2.720281979
BU19161000,1.821625812
BU19161100,1.740772922
BU19161200,1.307031247
BU19161201,0.145091767
BU19240001,0.609046942
BU19240002,0.084390827
BU19240003,0.094106596
BU19240101,1.084282314
BU19240102,0.481742605
BU19240103,0.417800006
BU19240104,0.125890728
BU19240105,0.126763097
BU19240107,0.003872587
BU19240108,0.019914258
BU19240109,0.556980787
BU19240201,0.471376355
BU19240202,0.640944213
BU19240203,0.054739996
BU19240204,0.161617088
BU19240205,0.147917301
BU19240301,1.012500303
BU19240302,1.022525996
BU19240303,0.597419501
BU19240304,0.932292948
BU19240305,0.268285916
BU19240306,0.12594176
BU19240307,0.241011492
BU19240401,0.689454261
BU19240402,0.038105809
BU19240403,0.138014389
BU19240501,0.39415584
BU19240502,0.172192382
BU19240601,0.646344315
BU19240602,0.461158027
BU19240603,0.379488401
BU19240604,0.001106454
BU19240605,0.492967002
BU19240606,0.177580497
BU19240701,0.743070646
BU19240702,0.445170731
BU19240703,0.383570771
BU19240704,0.156481075
BU19240705,0.121644607
BU19240801,0.613312296
BU19240802,0.112085376
BU19240901,0.369970915
BU19240902,0.036491535
BU19240903,0.05135937
BU19241001,0.55265626
BU19241002,0.408832861
BU19241003,0.524094677
BU19241004,0.60152854
BU19241005,0.354795382
BU19241006,0.097260308
BU19241101,0.644544834
BU19241102,0.012163875
BU19241103,0.12233754
BU19241201,0.363747231
BU19241202,0.102073572
BU19241301,0.231278477
BU19241302,0.115737643
BU19260101,2.005229193
BU19260102,1.260397732
BU19260103,0.615752661
BU19260104,0.993604838
BU19260105,0.96705473
BU19260106,1.051960142
BU19260107,0.273641161
BU19260111,0.389438375
BU19260112,0.597114759
BU19260113,0.281170277
BU19260114,0.147343892
BU19260221,1.283278653
BU19260222,0.717069181
BU19260223,1.110289557
BU19260224,0.505678689
BU19260225,1.495536776
BU19260226,0.421464084
BU19260231,0.21402102
BU19260232,0.358072818
BU19260341,0.521024849
BU19260342,1.868098866
BU19260351,0.392457801
BU19270000,0.321865025
BU19270001,0.296374345
BU19270002,0.728491423
BU19270003,1.092615754
BU19270009,0.228232104
BU19270100,0.652816882
BU19270109,0.183875898
BU19270200,0.141886896
BU19270201,0.18129963
BU19270202,0.135918939
BU19270300,0.262324193
BU19270309,0.098177767
BU19270400,0.243782405
BU19270409,0.215756454
BU19270500,0.16447107
BU19270501,0.138272106
BU19270600,0.430284678
BU19270609,0.253963656
BU19270700,0.194337053
BU19270800,0.985715724
BU19270801,0.348144902
BU19270802,0.105905091
BU19270803,0.045539488
BU19270900,0.340712694
BU19270901,0.067637396
BU19270909,0.11452684
BU19271000,0.531936569
BU19271100,0.516780487
BU19271109,0.188186904
BU19301506,0.023951996
BU19301701,0.054482104
BU19301702,0.002766133
BU19300101,1.88800061
BU19300102,0.111211608
BU19300103,0.314823876
BU19300104,0.197226055
BU19300105,1.42244395
BU19300106,0.729031833
BU19300201,1.412988858
BU19300202,0.670090242
BU19300301,0.473935418
BU19300302,1.24103154
BU19300401,0.866912481
BU19300501,0.175009731
BU19300502,0.276821318
BU19300503,0.213876279
BU19300504,0.045930397
BU19300601,0.159887393
BU19300602,0.195382318
BU19300603,0.000553227
BU19300701,0.602186828
BU19300702,0.121051474
BU19300703,0.612007476
BU19300801,0.656166974
BU19300802,0.187800483
BU19300803,0.312510827
BU19300804,0.153691644
BU19300805,0.173142829
BU19300901,0.227965762
BU19300902,0.062815216
BU19300903,0.457660225
BU19300904,0.310605392
BU19300905,0.213868675
BU19301001,0.538937215
BU19301002,0.147617298
BU19301003,3.31996E-09
BU19301004,0.183876566
BU19301101,1.028563152
BU19301102,0.492755598
BU19301201,0.611309315
BU19301202,0.345446761
BU19301203,0.338247712
BU19301204,0.801198141
BU19301205,0.613007473
BU19301206,0.488996322
BU19301301,0.72575099
BU19301401,0.132249684
BU19301402,0.165625791
BU19301403,0.188570438
BU19301404,0.160834962
BU19301405,0.169355793
BU19301406,0.168074437
BU19301407,0.518107514
BU19301408,0.238972997
BU19301409,0.358353983
BU19301410,0.253434836
BU19301411,0.016049276
BU19301501,0.896580629
BU19301502,0.249072077
BU19301503,0.819334361
BU19301504,1.468212301
BU19301505,0.215924562
BU19301601,0.955569902
BU19301703,0.005999978
BU19301704,0.170356724
BU19301705,0.014508909
BU19301706,0.020167107
BU19301707,0.003872587
BU19301708,0.006748985
BU19302501,0.256934732
BU19302502,0.254592646
BU19302503,0.299683443
BU19302504,0.074325325
BU19302701,0.156175504
BU19302702,0.348298914
BU19302703,0.069906069
BU19302901,0.361078362
BU19302902,0.136946654
BU19303101,1.132522548
BU19303102,0.464754625
BU19303103,0.222348824
BU19303104,0.058500394
BU19303105,0.065353796
BU19303301,0.109427008
BU19303302,0.144403384
BU19305001,0.549000573
BU19305002,0.027012908
BU19305003,0.005532266
BU19310701,0.078545756
BU05130800,0.180140737
BU19310000,0.305472361
BU19310001,0.103754578
BU19310002,0.209601799
BU19310003,0.093686172
BU19310004,0.351275982
BU19310005,0.140352128
BU19310006,0.467188149
BU19310007,0.259771012
BU19310008,0.149788745
BU19310009,0.495619144
BU19310010,0.03506609
BU19310011,0.049552722
BU19310100,0.494472065
BU19310101,0.342441817
BU19310102,0.230065481
BU19310103,0.130614033
BU19310104,0.006752787
BU19310105,0.366086553
BU19310106,0.293861263
BU19310107,0.013593026
BU19310108,0.169254822
BU19310109,0.030084753
BU19310200,1.300722187
BU19310208,0.382870947
BU19310209,0.129994008
BU19310300,0.741608667
BU19310400,0.892007562
BU19310401,0.037931002
BU19310402,0.80965823
BU19310403,0.13515893
BU19310404,0.027444604
BU19310409,0.055157267
BU19310500,0.452024171
BU19310501,0.053809371
BU19310502,0.01166909
BU19310503,0.056159158
BU19310504,0.019676618
BU19310600,0.511471348
BU19310700,0.430454635
BU19310800,0.613686242
BU19310801,0.220254438
BU19310802,0.024821055
BU19310803,0.034003477
BU19310804,0.023611941
BU19310805,0.113810698
BU19310806,0.146602481
BU19310807,0.264221981
BU19310808,0.049896403
BU19310809,0.031972462
BU19310810,0.176851919
BU19311000,1.266532285
BU19311001,0.066316486
BU19311002,0.082525087
BU19311003,0.059391066
BU19311004,0.008583568
BU19311005,0.108718611
BU19311006,0.031257657
BU19311007,0.045569906
BU19311008,0.01639528
BU19311100,0.134340902
BU19311101,0.042395559
BU19311200,2.155703018
BU19311201,0.666801283
BU19311202,1.017505987
BU19311203,0.25614227
BU19311204,0.656401712
BU19311205,0.1030915
BU00580508,0.024113274
BU05180702,1.745145674
BU05300000,0.647531628
BU05300902,0.034905154
BU07170209,0.389793325
BU16760501,0.319890563
BU19240106,0.552756859
