geo_id,energy_greengas_gasification_dry_biomass_energy_distribution_greengas_child_share,energy_greengas_gasification_wet_biomass_energy_distribution_greengas_child_share,energy_greengas_upgrade_biogas_energy_distribution_greengas_child_share,input_energy_chp_engine_biogas_production
BU05991449,0,0,1,0
BU05991463,0,0,1,0
BU05991466,0,0,1,0
BU05991467,0,0,1,0
BU05991468,0,0,1,0
BU05991570,0,0,1,0
BU05991571,0,0,1,0
BU05991572,0,0,1,0
BU05991573,0,0,1,0
BU05991574,0,0,1,0
BU05991575,0,0,1,0
BU05991576,0,0,1,0
BU05991577,0,0,1,0
BU05991578,0,0,1,0
BU05991593,0,0,1,0
BU05991692,0,0,1,0
BU05991699,0,0,1,0
BU05991701,0,0,1,0
BU05991702,0,0,1,0
BU05991703,0,0,1,0
BU05991853,0,0,1,0
BU05991926,0,0,1,0
BU05992194,0,0,1,0
BU05992196,0,0,1,0
BU05992198,0,0,1,0
BU05992295,0,0,1,0
BU05992306,0,0,1,0
BU05992307,0,0,1,0
BU05992308,0,0,1,0
BU05992459,0,0,1,0
BU05992540,0,0,1,0
BU05992704,0,0,1,0
BU05992705,0,0,1,0
BU06030111,0,0,1,0
BU06030112,0,0,1,0
BU06030221,0,0,1,0
BU06030222,0,0,1,0
BU06030223,0,0,1,0
BU06030224,0,0,1,0
BU06030225,0,0,1,0
BU06030331,0,0,1,0
BU06030332,0,0,1,0
BU06030333,0,0,1,0
BU06030334,0,0,1,0
BU06030441,0,0,1,0
BU06030442,0,0,1,0
BU06030443,0,0,1,0
BU06030551,0,0,1,0
BU06030552,0,0,1,0
BU06030553,0,0,1,0
BU06030554,0,0,1,0
BU06030661,0,0,1,0
BU06030662,0,0,1,0
BU06030663,0,0,1,0
BU06030664,0,0,1,0
BU06030771,0,0,1,0
BU06030772,0,0,1,0
BU06030881,0,0,1,0
BU06030882,0,0,1,0
BU06030883,0,0,1,0
BU06030884,0,0,1,0
BU06030991,0,0,1,0
BU06030992,0,0,1,0
BU06030993,0,0,1,0
BU06030994,0,0,1,0
BU06060000,0,0,1,0
BU06060101,0,0,1,0
BU06060102,0,0,1,0
BU06060103,0,0,1,0
BU06060104,0,0,1,0
BU06060105,0,0,1,0
BU06060106,0,0,1,0
BU06060107,0,0,1,0
BU06060201,0,0,1,0
BU06060202,0,0,1,0
BU06060203,0,0,1,0
BU06060301,0,0,1,0
BU06060302,0,0,1,0
BU06060303,0,0,1,0
BU06060304,0,0,1,0
BU06060305,0,0,1,0
BU06060306,0,0,1,0
BU06060307,0,0,1,0
BU06060308,0,0,1,0
BU06060309,0,0,1,0
BU06060401,0,0,1,0
BU06060402,0,0,1,0
BU06060403,0,0,1,0
BU06060404,0,0,1,0
BU06060405,0,0,1,0
BU06060500,0,0,1,0
BU06060602,0,0,1,0
BU06060603,0,0,1,0
BU06060604,0,0,1,0
BU06060605,0,0,1,0
BU06060606,0,0,1,0
BU06060607,0,0,1,0
BU06060608,0,0,1,0
BU06060701,0,0,1,0
BU06060702,0,0,1,0
BU06060703,0,0,1,0
BU06060704,0,0,1,0
BU06060705,0,0,1,0
BU06060706,0,0,1,0
BU06060707,0,0,1,0
BU06060801,0,0,1,0
BU06060802,0,0,1,0
BU06060803,0,0,1,0
BU06060901,0,0,1,0
BU06060902,0,0,1,0
BU06060903,0,0,1,0
BU06060904,0,0,1,0
BU06060905,0,0,1,0
BU06060906,0,0,1,0
BU06060907,0,0,1,0
BU06060908,0,0,1,0
BU06060909,0,0,1,0
BU06100101,0,0,1,0
BU06100102,0,0,1,0
BU06100103,0,0,1,0
BU06100104,0,0,1,0
BU06100105,0,0,1,0
BU06100106,0,0,1,0
BU06100107,0,0,1,0
BU06100108,0,0,1,0
BU06100109,0,0,1,0
BU06100201,0,0,1,0
BU06100202,0,0,1,0
BU06100203,0,0,1,0
BU06100204,0,0,1,0
BU06100205,0,0,1,0
BU06100206,0,0,1,0
BU06100207,0,0,1,0
BU06100208,0,0,1,0
BU06100209,0,0,1,0
BU06100210,0,0,1,0
BU06100211,0,0,1,0
BU06100301,0,0,1,0
BU06100302,0,0,1,0
BU06100303,0,0,1,0
BU06100304,0,0,1,0
BU06100305,0,0,1,0
BU06100306,0,0,1,0
BU06100307,0,0,1,0
BU06100401,0,0,1,0
BU06100403,0,0,1,0
BU06100404,0,0,1,0
BU06100405,0,0,1,0
BU06100406,0,0,1,0
BU06110000,0,0,1,0
BU06110001,0,0,1,0
BU06110003,0,0,1,0
BU06110004,0,0,1,0
BU06110009,0,0,1,0
BU06110100,0,0,1,0
BU06110101,0,0,1,0
BU06110108,0,0,1,0
BU06110109,0,0,1,0
BU06130101,0,0,1,0
BU06130102,0,0,1,0
BU06130103,0,0,1,0
BU06130104,0,0,1,0
BU06130205,0,0,1,0
BU06130207,0,0,1,0
BU06130308,0,0,1,0
BU06130309,0,0,1,0
BU06130310,0,0,1,0
BU06130311,0,0,1,0
BU06130312,0,0,1,0
BU06130313,0,0,1,0
BU06130414,0,0,1,0
BU06130415,0,0,1,0
BU06130416,0,0,1,0
BU06130417,0,0,1,0
BU06130418,0,0,1,0
BU06130419,0,0,1,0
BU06130420,0,0,1,0
BU06130521,0,0,1,0
BU06130522,0,0,1,0
BU06130623,0,0,1,0
BU06130624,0,0,1,0
BU06130625,0,0,1,0
BU06130626,0,0,1,0
BU06130706,0,0,1,0
BU06140000,0,0,1,0
BU06140001,0,0,1,0
BU06140002,0,0,1,0
BU06140003,0,0,1,0
BU06140004,0,0,1,0
BU06140005,0,0,1,0
BU06140009,0,0,1,0
BU06140100,0,0,1,0
BU06140101,0,0,1,0
BU06140102,0,0,1,0
BU06140103,0,0,1,0
BU06140104,0,0,1,0
BU06140105,0,0,1,0
BU06140106,0,0,1,0
BU06140108,0,0,1,0
BU06140109,0,0,1,0
BU06170001,0,0,1,0
BU06170002,0,0,1,0
BU06170003,0,0,1,0
BU06170004,0,0,1,0
BU06170005,0,0,1,0
BU06170007,0,0,1,0
BU06170008,0,0,1,0
BU06170009,0,0,1,0
BU06170010,0,0,1,0
BU06170011,0,0,1,0
BU06170012,0,0,1,0
BU06170013,0,0,1,0
BU06170014,0,0,1,0
BU06200000,0,0,1,0
BU06200001,0,0,1,0
BU06200002,0,0,1,0
BU06200003,0,0,1,0
BU06200004,0,0,1,0
BU06200005,0,0,1,0
BU06200007,0,0,1,0
BU06200009,0,0,1,0
BU06200100,0,0,1,0
BU06200101,0,0,1,0
BU06200107,0,0,1,0
BU06200108,0,0,1,0
BU06200109,0,0,1,0
BU06200200,0,0,1,0
BU06200201,0,0,1,0
BU06200202,0,0,1,0
BU06200209,0,0,1,0
BU06220101,0,0,1,0
BU06220102,0,0,1,0
BU06220103,0,0,1,0
BU06220104,0,0,1,0
BU06220201,0,0,1,0
BU06220202,0,0,1,0
BU06220203,0,0,1,0
BU06220204,0,0,1,0
BU06220205,0,0,1,0
BU06220301,0,0,1,0
BU06220302,0,0,1,0
BU06220303,0,0,1,0
BU06220304,0,0,1,0
BU06220305,0,0,1,0
BU06220306,0,0,1,0
BU06220307,0,0,1,0
BU06220401,0,0,1,0
BU06220402,0,0,1,0
BU06220403,0,0,1,0
BU06220404,0,0,1,0
BU06220501,0,0,1,0
BU06220502,0,0,1,0
BU06220503,0,0,1,0
BU06220504,0,0,1,0
BU06220505,0,0,1,0
BU06220601,0,0,1,0
BU06220602,0,0,1,0
BU06220603,0,0,1,0
BU06220604,0,0,1,0
BU06220605,0,0,1,0
BU06220606,0,0,1,0
BU06220701,0,0,1,0
BU06220702,0,0,1,0
BU06220703,0,0,1,0
BU06220704,0,0,1,0
BU06220705,0,0,1,0
BU06220706,0,0,1,0
BU06220707,0,0,1,0
BU06220708,0,0,1,0
BU06220801,0,0,1,0
BU06260014,0,0,1,0
BU06270101,0,0,1,0
BU06270102,0,0,1,0
BU06270103,0,0,1,0
BU06270104,0,0,1,0
BU06270105,0,0,1,0
BU06270106,0,0,1,0
BU06270202,0,0,1,0
BU06270203,0,0,1,0
BU06270204,0,0,1,0
BU06270205,0,0,1,0
BU06270301,0,0,1,0
BU06270302,0,0,1,0
BU06270303,0,0,1,0
BU06270304,0,0,1,0
BU06270401,0,0,1,0
BU06270402,0,0,1,0
BU06270403,0,0,1,0
BU06270404,0,0,1,0
BU06270405,0,0,1,0
BU06270406,0,0,1,0
BU06270407,0,0,1,0
BU06270408,0,0,1,0
BU06290003,0,0,1,0
BU06290004,0,0,1,0
BU06290009,0,0,1,0
BU06320101,0,0,1,0
BU06320102,0,0,1,0
BU06320103,0,0,1,0
BU06320104,0,0,1,0
BU06320105,0,0,1,0
BU06320106,0,0,1,0
BU06320201,0,0,1,0
BU06320202,0,0,1,0
BU06320203,0,0,1,0
BU06320204,0,0,1,0
BU06320301,0,0,1,0
BU06320302,0,0,1,0
BU06320303,0,0,1,0
BU06320304,0,0,1,0
BU06320305,0,0,1,0
BU06320401,0,0,1,0
BU06320402,0,0,1,0
BU06320501,0,0,1,0
BU06320502,0,0,1,0
BU06320503,0,0,1,0
BU06320601,0,0,1,0
BU06320602,0,0,1,0
BU06320603,0,0,1,0
BU06320604,0,0,1,0
BU06320605,0,0,1,0
BU06320606,0,0,1,0
BU06320701,0,0,1,0
BU06320702,0,0,1,0
BU06320703,0,0,1,0
BU06320801,0,0,1,0
BU06320802,0,0,1,0
BU06370001,0,0,1,0
BU06370002,0,0,1,0
BU06370003,0,0,1,0
BU06370004,0,0,1,0
BU06370100,0,0,1,0
BU06370101,0,0,1,0
BU06370200,0,0,1,0
BU06370201,0,0,1,0
BU06370300,0,0,1,0
BU06370301,0,0,1,0
BU06370400,0,0,1,0
BU06370401,0,0,1,0
BU06370500,0,0,1,0
BU06370501,0,0,1,0
BU06370600,0,0,1,0
BU06370601,0,0,1,0
BU06370800,0,0,1,0
BU06370801,0,0,1,0
BU06370802,0,0,1,0
BU06370803,0,0,1,0
BU06370902,0,0,1,0
BU06370903,0,0,1,0
BU06370904,0,0,1,0
BU06370905,0,0,1,0
BU06370906,0,0,1,0
BU06370907,0,0,1,0
BU06380009,0,0,1,0
BU06420101,0,0,1,0
BU06420102,0,0,1,0
BU06420103,0,0,1,0
BU06420104,0,0,1,0
BU06420105,0,0,1,0
BU06420106,0,0,1,0
BU06420107,0,0,1,0
BU06420108,0,0,1,0
BU06420109,0,0,1,0
BU06420110,0,0,1,0
BU06420111,0,0,1,0
BU06420112,0,0,1,0
BU06420113,0,0,1,0
BU06420114,0,0,1,0
BU06420115,0,0,1,0
BU06420201,0,0,1,0
BU06420203,0,0,1,0
BU06420205,0,0,1,0
BU06420206,0,0,1,0
BU06420207,0,0,1,0
BU06420208,0,0,1,0
BU06420209,0,0,1,0
BU06420301,0,0,1,0
BU06420302,0,0,1,0
BU06420303,0,0,1,0
BU06420304,0,0,1,0
BU06420305,0,0,1,0
BU06420306,0,0,1,0
BU06420307,0,0,1,0
BU06420308,0,0,1,0
BU06420309,0,0,1,0
BU06420310,0,0,1,0
BU06420311,0,0,1,0
BU06420312,0,0,1,0
BU06420313,0,0,1,0
BU06420401,0,0,1,0
BU06420402,0,0,1,0
BU06420403,0,0,1,0
BU06420404,0,0,1,0
BU06420405,0,0,1,0
BU06420406,0,0,1,0
BU06420407,0,0,1,0
BU06420408,0,0,1,0
BU06420409,0,0,1,0
BU06420410,0,0,1,0
BU06420501,0,0,1,0
BU06420502,0,0,1,0
BU06420503,0,0,1,0
BU06420504,0,0,1,0
BU06420505,0,0,1,0
BU06420506,0,0,1,0
BU06420507,0,0,1,0
BU06420508,0,0,1,0
BU06420509,0,0,1,0
BU06420510,0,0,1,0
BU06420511,0,0,1,0
BU06420512,0,0,1,0
BU06420513,0,0,1,0
BU06420514,0,0,1,0
BU06420515,0,0,1,0
BU06420601,0,0,1,0
BU06420602,0,0,1,0
BU06420603,0,0,1,0
BU06420604,0,0,1,0
BU06420605,0,0,1,0
BU06420606,0,0,1,0
BU06420607,0,0,1,0
BU06420608,0,0,1,0
BU06420609,0,0,1,0
BU06420610,0,0,1,0
BU06420701,0,0,1,0
BU06420702,0,0,1,0
BU06420703,0,0,1,0
BU06420704,0,0,1,0
BU06420705,0,0,1,0
BU06420707,0,0,1,0
BU06420708,0,0,1,0
BU06420801,0,0,1,0
BU06420802,0,0,1,0
BU06420803,0,0,1,0
BU06420804,0,0,1,0
BU06420805,0,0,1,0
BU06420901,0,0,1,0
BU06420902,0,0,1,0
BU06420903,0,0,1,0
BU06420904,0,0,1,0
BU06420905,0,0,1,0
BU06420906,0,0,1,0
BU06420907,0,0,1,0
BU06540101,0,0,1,0
BU06540102,0,0,1,0
BU06540201,0,0,1,0
BU06540202,0,0,1,0
BU06540301,0,0,1,0
BU06540302,0,0,1,0
BU06540401,0,0,1,0
BU06540402,0,0,1,0
BU06540501,0,0,1,0
BU06540502,0,0,1,0
BU06540601,0,0,1,0
BU06540602,0,0,1,0
BU06540701,0,0,1,0
BU06540702,0,0,1,0
BU06540801,0,0,1,0
BU06540802,0,0,1,0
BU06540901,0,0,1,0
BU06540902,0,0,1,0
BU06540903,0,0,1,0
BU06541001,0,0,1,0
BU06541002,0,0,1,0
BU06541101,0,0,1,0
BU06541102,0,0,1,0
BU06541201,0,0,1,0
BU06541202,0,0,1,0
BU06541301,0,0,1,0
BU06541302,0,0,1,0
BU06541401,0,0,1,0
BU06541402,0,0,1,0
BU06541501,0,0,1,0
BU06541502,0,0,1,0
BU06640101,0,0,1,0
BU06640102,0,0,1,0
BU06640103,0,0,1,0
BU06640104,0,0,1,0
BU06640105,0,0,1,0
BU06640106,0,0,1,0
BU06640107,0,0,1,0
BU06640108,0,0,1,0
BU06640109,0,0,1,0
BU06640110,0,0,1,0
BU06640111,0,0,1,0
BU06640220,0,0,1,0
BU06640229,0,0,1,0
BU06640330,0,0,1,0
BU06640331,0,0,1,0
BU06640338,0,0,1,0
BU06640339,0,0,1,0
BU06640440,0,0,1,0
BU06640449,0,0,1,0
BU06640550,0,0,1,0
BU06640551,0,0,1,0
BU06640559,0,0,1,0
BU06640660,0,0,1,0
BU06640770,0,0,1,0
BU06640778,0,0,1,0
BU06640779,0,0,1,0
BU06640880,0,0,1,0
BU06640889,0,0,1,0
BU06640990,0,0,1,0
BU06770101,0,0,1,0
BU06770102,0,0,1,0
BU06770103,0,0,1,0
BU06770104,0,0,1,0
BU06770105,0,0,1,0
BU06770106,0,0,1,0
BU06770107,0,0,1,0
BU06770108,0,0,1,0
BU06770109,0,0,1,0
BU06770110,0,0,1,0
BU06770112,0,0,1,0
BU06770213,0,0,1,0
BU06770214,0,0,1,0
BU06770315,0,0,1,0
BU06770316,0,0,1,0
BU06770417,0,0,1,0
BU06770418,0,0,1,0
BU06770419,0,0,1,0
BU06770420,0,0,1,0
BU06770521,0,0,1,0
BU06770522,0,0,1,0
BU06770623,0,0,1,0
BU06770624,0,0,1,0
BU06770725,0,0,1,0
BU06770826,0,0,1,0
BU06770827,0,0,1,0
BU06770828,0,0,1,0
BU06770929,0,0,1,0
BU06770930,0,0,1,0
BU06770931,0,0,1,0
BU06770932,0,0,1,0
BU06771033,0,0,1,0
BU06771034,0,0,1,0
BU06771135,0,0,1,0
BU06771136,0,0,1,0
BU06771237,0,0,1,0
BU06771238,0,0,1,0
BU06771339,0,0,1,0
BU06771340,0,0,1,0
BU06780000,0,0,1,0
BU06780009,0,0,1,0
BU06780100,0,0,1,0
BU06780109,0,0,1,0
BU06780200,0,0,1,0
BU06780209,0,0,1,0
BU06870000,0,0,1,0
BU06870100,0,0,1,0
BU06870101,0,0,1,0
BU06870102,0,0,1,0
BU06870103,0,0,1,0
BU06870104,0,0,1,0
BU06870105,0,0,1,0
BU06870106,0,0,1,0
BU06870107,0,0,1,0
BU06870108,0,0,1,0
BU06870109,0,0,1,0
BU06870200,0,0,1,0
BU06870209,0,0,1,0
BU06870300,0,0,1,0
BU06870301,0,0,1,0
BU06870302,0,0,1,0
BU06870309,0,0,1,0
BU06870400,0,0,1,0
BU06870409,0,0,1,0
BU06870500,0,0,1,0
BU06870501,0,0,1,0
BU06870502,0,0,1,0
BU06870509,0,0,1,0
BU06890000,0,0,1,0
BU06890001,0,0,1,0
BU06890002,0,0,1,0
BU06890100,0,0,1,0
BU06890101,0,0,1,0
BU06890200,0,0,1,0
BU06890201,0,0,1,0
BU06890308,0,0,1,0
BU06890309,0,0,1,0
BU06890400,0,0,1,0
BU06890401,0,0,1,0
BU06890402,0,0,1,0
BU06890500,0,0,1,0
BU06890501,0,0,1,0
BU06890502,0,0,1,0
BU06890509,0,0,1,0
BU06890600,0,0,1,0
BU06890601,0,0,1,0
BU06890602,0,0,1,0
BU06890603,0,0,1,0
BU06890700,0,0,1,0
BU06890701,0,0,1,0
BU06890702,0,0,1,0
BU06890800,0,0,1,0
BU07030000,0,0,1,0
BU07030001,0,0,1,0
BU07030002,0,0,1,0
BU07030006,0,0,1,0
BU07030009,0,0,1,0
BU07030100,0,0,1,0
BU07030101,0,0,1,0
BU07030102,0,0,1,0
BU07030106,0,0,1,0
BU07030109,0,0,1,0
BU07030200,0,0,1,0
BU07030201,0,0,1,0
BU07030202,0,0,1,0
BU07030206,0,0,1,0
BU07030209,0,0,1,0
BU07030300,0,0,1,0
BU07030309,0,0,1,0
BU07030400,0,0,1,0
BU07030401,0,0,1,0
BU07030402,0,0,1,0
BU07030403,0,0,1,0
BU07030406,0,0,1,0
BU07030409,0,0,1,0
BU07030500,0,0,1,0
BU07030501,0,0,1,0
BU07030509,0,0,1,0
BU07030600,0,0,1,0
BU07030609,0,0,1,0
BU07070100,0,0,1,0
BU07070101,0,0,1,0
BU07070102,0,0,1,0
BU07070103,0,0,1,0
BU07070200,0,0,1,0
BU07070201,0,0,1,0
BU07070203,0,0,1,0
BU07070300,0,0,1,0
BU07070301,0,0,1,0
BU07070302,0,0,1,0
BU07070400,0,0,1,0
BU07070401,0,0,1,0
BU07070402,0,0,1,0
BU07070500,0,0,1,0
BU07070501,0,0,1,0
BU07070600,0,0,1,0
BU07070601,0,0,1,0
BU07070602,0,0,1,0
BU07070603,0,0,1,0
BU07070700,0,0,1,0
BU07070701,0,0,1,0
BU07070702,0,0,1,0
BU07070703,0,0,1,0
BU07150101,0,0,1,0
BU07150401,0,0,1,0
BU07150402,0,0,1,0
BU07150403,0,0,1,0
BU07150404,0,0,1,0
BU07150701,0,0,1,0
BU07150702,0,0,1,0
BU07150703,0,0,1,0
BU07150704,0,0,1,0
BU07150705,0,0,1,0
BU07151001,0,0,1,0
BU07151002,0,0,1,0
BU07151003,0,0,1,0
BU07151004,0,0,1,0
BU07151005,0,0,1,0
BU07151301,0,0,1,0
BU07151600,0,0,1,0
BU07151900,0,0,1,0
BU07152200,0,0,1,0
BU07152500,0,0,1,0
BU07152800,0,0,1,0
BU07153100,0,0,1,0
BU07153400,0,0,1,0
BU07153700,0,0,1,0
BU07154000,0,0,1,0
BU07154600,0,0,1,0
BU07154900,0,0,1,0
BU07155200,0,0,1,0
BU07155500,0,0,1,0
BU07155800,0,0,1,0
BU07156100,0,0,1,0
BU07156400,0,0,1,0
BU07156700,0,0,1,0
BU07157000,0,0,1,0
BU07157300,0,0,1,0
BU07157600,0,0,1,0
BU07157900,0,0,1,0
BU07158200,0,0,1,0
BU07158500,0,0,1,0
BU07158800,0,0,1,0
BU07160000,0,0,1,0
BU07160009,0,0,1,0
BU07160100,0,0,1,0
BU07160109,0,0,1,0
BU07160200,0,0,1,0
BU07160209,0,0,1,0
BU07160300,0,0,1,0
BU07160309,0,0,1,0
BU07160400,0,0,1,0
BU07160409,0,0,1,0
BU07160500,0,0,1,0
BU07160509,0,0,1,0
BU07160600,0,0,1,0
BU07160609,0,0,1,0
BU07160700,0,0,1,0
BU07160709,0,0,1,0
BU07160710,0,0,1,0
BU07170000,0,0,1,0
BU07170001,0,0,1,0
BU07170002,0,0,1,0
BU07170009,0,0,1,0
BU07170100,0,0,1,0
BU07170109,0,0,1,0
BU07170200,0,0,1,0
BU07170201,0,0,1,0
BU07170209,0,0,1,0
BU07170300,0,0,1,0
BU07170309,0,0,1,0
BU07170400,0,0,1,0
BU07170409,0,0,1,0
BU07170500,0,0,1,0
BU07170501,0,0,1,0
BU07170502,0,0,1,0
BU07170508,0,0,1,0
BU07170509,0,0,1,0
BU07170600,0,0,1,0
BU07170609,0,0,1,0
BU07170700,0,0,1,0
BU07170709,0,0,1,0
BU07170800,0,0,1,0
BU07170809,0,0,1,0
BU07170900,0,0,1,0
BU07170901,0,0,1,0
BU07170908,0,0,1,0
BU07170909,0,0,1,0
BU07171000,0,0,1,0
BU07171001,0,0,1,0
BU07171008,0,0,1,0
BU07171009,0,0,1,0
BU07171100,0,0,1,0
BU07171101,0,0,1,0
BU07171109,0,0,1,0
BU07171200,0,0,1,0
BU07171201,0,0,1,0
BU07171209,0,0,1,0
BU07180100,0,0,1,0
BU07180101,0,0,1,0
BU07180102,0,0,1,0
BU07180103,0,0,1,0
BU07180200,0,0,1,0
BU07180201,0,0,1,0
BU07180202,0,0,1,0
BU07180203,0,0,1,0
BU07180204,0,0,1,0
BU07180205,0,0,1,0
BU07180206,0,0,1,0
BU07180207,0,0,1,0
BU07180208,0,0,1,0
BU07180209,0,0,1,0
BU07180300,0,0,1,0
BU07180301,0,0,1,0
BU07180302,0,0,1,0
BU07180303,0,0,1,0
BU07180400,0,0,1,0
BU07180401,0,0,1,0
BU07180402,0,0,1,0
BU07180403,0,0,1,0
BU07180405,0,0,1,0
BU07180406,0,0,1,0
BU07180407,0,0,1,0
BU07180408,0,0,1,0
BU07180500,0,0,1,0
BU07180501,0,0,1,0
BU07180502,0,0,1,0
BU07180503,0,0,1,0
BU07180504,0,0,1,0
BU07180505,0,0,1,0
BU07180506,0,0,1,0
BU07180507,0,0,1,0
BU07180600,0,0,1,0
BU07180601,0,0,1,0
BU07180602,0,0,1,0
BU07180603,0,0,1,0
BU07180700,0,0,1,0
BU07180701,0,0,1,0
BU07180800,0,0,1,0
BU07330000,0,0,1,0
BU07330001,0,0,1,0
BU07330002,0,0,1,0
BU07330009,0,0,1,0
BU07330100,0,0,1,0
BU07330101,0,0,1,0
BU07330102,0,0,1,0
BU07330109,0,0,1,0
BU07330200,0,0,1,0
BU07330209,0,0,1,0
BU07330309,0,0,1,0
BU07360000,0,0,1,0
BU07360001,0,0,1,0
BU07360003,0,0,1,0
BU07360004,0,0,1,0
BU07360100,0,0,1,0
BU07360101,0,0,1,0
BU07360200,0,0,1,0
BU07360201,0,0,1,0
BU07360202,0,0,1,0
BU07360203,0,0,1,0
BU07360204,0,0,1,0
BU07360207,0,0,1,0
BU07360208,0,0,1,0
BU07360209,0,0,1,0
BU07360300,0,0,1,0
BU07360308,0,0,1,0
BU07360309,0,0,1,0
BU07360400,0,0,1,0
BU07360401,0,0,1,0
BU07360402,0,0,1,0
BU07360405,0,0,1,0
BU07360406,0,0,1,0
BU07360407,0,0,1,0
BU07360409,0,0,1,0
BU07370000,0,0,1,0
BU07370009,0,0,1,0
BU07370100,0,0,1,0
BU07370101,0,0,1,0
BU07370102,0,0,1,0
BU07370108,0,0,1,0
BU07370109,0,0,1,0
BU07370200,0,0,1,0
BU07370201,0,0,1,0
BU07370208,0,0,1,0
BU07370209,0,0,1,0
BU07370300,0,0,1,0
BU07370309,0,0,1,0
BU07370400,0,0,1,0
BU07370401,0,0,1,0
BU07370408,0,0,1,0
BU07370409,0,0,1,0
BU07370500,0,0,1,0
BU07370501,0,0,1,0
BU07370508,0,0,1,0
BU07370509,0,0,1,0
BU07370600,0,0,1,0
BU07370609,0,0,1,0
BU07370700,0,0,1,0
BU07370701,0,0,1,0
BU07370708,0,0,1,0
BU07370709,0,0,1,0
BU07370800,0,0,1,0
BU07370809,0,0,1,0
BU07370900,0,0,1,0
BU07370909,0,0,1,0
BU15810000,0,0,1,0
BU15810001,0,0,1,0
BU15810002,0,0,1,0
BU15810003,0,0,1,0
BU15810004,0,0,1,0
BU15810007,0,0,1,0
BU15810008,0,0,1,0
BU15810009,0,0,1,0
BU15810101,0,0,1,0
BU15810102,0,0,1,0
BU15810103,0,0,1,0
BU15810104,0,0,1,0
BU15810105,0,0,1,0
BU15810106,0,0,1,0
BU15810107,0,0,1,0
BU15810108,0,0,1,0
BU15810109,0,0,1,0
BU15810110,0,0,1,0
BU15810200,0,0,1,0
BU15810201,0,0,1,0
BU15810207,0,0,1,0
BU15810208,0,0,1,0
BU15810209,0,0,1,0
BU15810300,0,0,1,0
BU15810302,0,0,1,0
BU15810308,0,0,1,0
BU15810309,0,0,1,0
BU15810400,0,0,1,0
BU15810402,0,0,1,0
BU15810403,0,0,1,0
BU15810408,0,0,1,0
BU15810409,0,0,1,0
BU16211111,0,0,1,0
BU16211121,0,0,1,0
BU16211211,0,0,1,0
BU16211221,0,0,1,0
BU16211231,0,0,1,0
BU16211311,0,0,1,0
BU16211321,0,0,1,0
BU16211331,0,0,1,0
BU16211411,0,0,1,0
BU16211514,0,0,1,0
BU16211522,0,0,1,0
BU16211531,0,0,1,0
BU16211543,0,0,1,0
BU16211552,0,0,1,0
BU16212111,0,0,1,0
BU16212121,0,0,1,0
BU16212131,0,0,1,0
BU16212144,0,0,1,0
BU16212211,0,0,1,0
BU16212221,0,0,1,0
BU16212231,0,0,1,0
BU16212241,0,0,1,0
BU16212311,0,0,1,0
BU16212321,0,0,1,0
BU16212331,0,0,1,0
BU16212412,0,0,1,0
BU16212511,0,0,1,0
BU16212521,0,0,1,0
BU16212531,0,0,1,0
BU16212541,0,0,1,0
BU16212611,0,0,1,0
BU16212621,0,0,1,0
BU16212633,0,0,1,0
BU16212711,0,0,1,0
BU16212721,0,0,1,0
BU16212731,0,0,1,0
BU16212741,0,0,1,0
BU16212814,0,0,1,0
BU16212823,0,0,1,0
BU16212833,0,0,1,0
BU16212843,0,0,1,0
BU16212851,0,0,1,0
BU16212864,0,0,1,0
BU16213111,0,0,1,0
BU16213121,0,0,1,0
BU16213133,0,0,1,0
BU16213141,0,0,1,0
BU16213162,0,0,1,0
BU16213211,0,0,1,0
BU16213221,0,0,1,0
BU16213231,0,0,1,0
BU16213242,0,0,1,0
BU16213251,0,0,1,0
BU16213261,0,0,1,0
BU16213312,0,0,1,0
BU16213323,0,0,1,0
BU16213334,0,0,1,0
BU16213344,0,0,1,0
BU16213353,0,0,1,0
BU16760000,0,0,1,0
BU16760001,0,0,1,0
BU16760002,0,0,1,0
BU16760003,0,0,1,0
BU16760004,0,0,1,0
BU16760007,0,0,1,0
BU16760008,0,0,1,0
BU16760009,0,0,1,0
BU16760100,0,0,1,0
BU16760109,0,0,1,0
BU16760200,0,0,1,0
BU16760209,0,0,1,0
BU16760300,0,0,1,0
BU16760309,0,0,1,0
BU16760400,0,0,1,0
BU16760401,0,0,1,0
BU16760409,0,0,1,0
BU16760500,0,0,1,0
BU16760501,0,0,1,0
BU16760509,0,0,1,0
BU16760600,0,0,1,0
BU16760609,0,0,1,0
BU16760700,0,0,1,0
BU16760701,0,0,1,0
BU16760708,0,0,1,0
BU16760709,0,0,1,0
BU16760800,0,0,1,0
BU16760809,0,0,1,0
BU16760900,0,0,1,0
BU16760909,0,0,1,0
BU16761000,0,0,1,0
BU16761009,0,0,1,0
BU16761100,0,0,1,0
BU16761109,0,0,1,0
BU16761200,0,0,1,0
BU16761201,0,0,1,0
BU16761202,0,0,1,0
BU16761203,0,0,1,0
BU16761204,0,0,1,0
BU16761205,0,0,1,0
BU16761208,0,0,1,0
BU16761209,0,0,1,0
BU16761300,0,0,1,0
BU16761301,0,0,1,0
BU16761302,0,0,1,0
BU16761303,0,0,1,0
BU16761309,0,0,1,0
BU16761400,0,0,1,0
BU16761409,0,0,1,0
BU16761500,0,0,1,0
BU16761509,0,0,1,0
BU16950000,0,0,1,0
