buildings_final_demand_for_space_heating_electricity_buildings_space_heater_collective_heatpump_water_water_ts_electricity_parent_share,1.0,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_for_space_heating_electricity_buildings_space_heater_heatpump_air_water_electricity_parent_share,0.0,Heatpump (air) for space heating and cooling has been added for buildings. No data available.
buildings_final_demand_for_space_heating_electricity_buildings_space_heater_hybrid_heatpump_air_water_electricity_parent_share,0.0,No data available. Set to 0.0.
buildings_final_demand_for_space_heating_electricity_buildings_space_heater_electricity_parent_share,0.0,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_for_lighting_electricity_buildings_lighting_efficient_fluorescent_electricity_parent_share,0.012888523,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_for_lighting_electricity_buildings_lighting_standard_fluorescent_electricity_parent_share,0.955205839,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_for_lighting_electricity_buildings_lighting_led_electricity_parent_share,0.031905638,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_for_cooling_electricity_buildings_cooling_airconditioning_electricity_parent_share,0.978823114,Standaardwaarden op basis van Nederlandse gemiddelden
buildings_final_demand_for_cooling_electricity_buildings_cooling_heatpump_air_water_electricity_parent_share,0.0,Heatpump (air) for space heating and cooling has been added for buildings. No data available.
buildings_final_demand_for_cooling_electricity_buildings_cooling_collective_heatpump_water_water_ts_electricity_parent_share,0.021176886,Standaardwaarden op basis van Nederlandse gemiddelden
present_number_of_buildings,2565.0,CBS (2016)
buildings_roof_surface_available_for_pv,0.699533048,Schatting Quintel. Zie refman.energytransitionmodel.com/publications/2098 voor een overzicht van onze schattingsmethoden.
typical_useful_demand_for_space_heating_buildings_present,260.4581177,
typical_useful_demand_for_space_heating_buildings_future,190.0,No data available. Set to nl2019 values.
